chromosome,start,end,value
chr3,43200000,43299999,0.00289
chr3,43300000,43399999,0.00185
chr3,43400000,43499999,0.00184
chr3,43500000,43599999,0.00162
chr3,43600000,43699999,0.00157
chr3,43700000,43799999,0.00208
chr3,43800000,43899999,0.00266
chr3,43900000,43999999,0.00214
chr3,44000000,44099999,0.0028
chr3,44100000,44199999,0.0016
chr3,44200000,44299999,0.00259
chr3,44300000,44399999,0.00196
chr3,44400000,44499999,0.00204
chr3,44500000,44599999,0.00241
chr3,44600000,44699999,0.00139
chr3,44700000,44799999,0.00175
chr3,44800000,44899999,0.00149
chr3,44900000,44999999,0.00203
chr3,45000000,45099999,0.00242
chr3,45100000,45199999,0.00418
chr3,45200000,45299999,0.00375
chr3,45300000,45399999,0.0032
chr3,45400000,45499999,0.00284
chr3,45500000,45599999,0.00331
chr3,45600000,45699999,0.00318
chr3,45700000,45799999,0.00371
chr3,45800000,45899999,0.00189
chr3,45900000,45999999,0.00278
chr3,46000000,46099999,0.00368
chr3,46100000,46199999,0.00298
chr3,46200000,46299999,0.00303
chr3,46300000,46399999,0.00367
chr3,46400000,46499999,0.00379
chr3,46500000,46599999,0.00328
chr3,46600000,46699999,0.00331
chr3,46700000,46799999,0.00201
chr3,46800000,46899999,0.0015
chr3,46900000,46999999,0.00267
chr3,47000000,47099999,0.00164
chr3,47100000,47199999,0.00154
chr3,47200000,47299999,0.0018
chr3,47300000,47399999,0.00138
chr3,47400000,47499999,0.00177
chr3,47500000,47599999,0.00185
chr3,47600000,47699999,0.00169
chr3,47700000,47799999,0.00208
chr3,47800000,47899999,0.00137
chr3,47900000,47999999,0.00173
chr3,48000000,48099999,0.00169
chr3,48100000,48199999,0.0023
chr3,48200000,48299999,0.00194
chr3,48300000,48399999,0.00256
chr3,48400000,48499999,0.00224
chr3,48500000,48599999,0.00213
chr3,48600000,48699999,0.0016
chr3,48700000,48799999,0.00142
chr3,48800000,48899999,0.00093
chr3,48900000,48999999,0.0012
chr3,49000000,49099999,0.00112
chr3,49100000,49199999,0.00128
chr3,49200000,49299999,0.00162
chr3,49300000,49399999,0.00205
chr3,49400000,49499999,0.00229
chr3,49500000,49599999,0.00178
chr3,49600000,49699999,0.00203
chr3,49700000,49799999,0.00252
chr3,49800000,49899999,0.0017
chr3,49900000,49999999,0.00198
chr3,50000000,50099999,0.00222
chr3,50100000,50199999,0.00211
chr3,50200000,50299999,0.00165
chr3,50300000,50399999,0.00172
chr3,50400000,50499999,0.00203
chr3,50500000,50599999,0.00277
chr3,50600000,50699999,0.00286
chr3,50700000,50799999,0.0024
chr3,50800000,50899999,0.0027
chr3,50900000,50999999,0.00196
chr3,51000000,51099999,0.00217
chr3,51100000,51199999,0.00194
chr3,51200000,51299999,0.00211
chr3,51300000,51399999,0.00174
chr3,51400000,51499999,0.00135
chr3,51500000,51599999,0.00132
chr3,51600000,51699999,0.00101
chr3,51700000,51799999,0.0014
chr3,51800000,51899999,0.0021
chr3,51900000,51999999,0.00189
chr3,52000000,52099999,0.00117
chr3,52100000,52199999,0.00121
chr3,52200000,52299999,0.00171
chr3,52300000,52399999,0.00138
chr3,52400000,52499999,0.00186
chr3,52500000,52599999,0.00215
chr3,52600000,52699999,0.00221
chr3,52700000,52799999,0.00235
chr3,52800000,52899999,0.00399
chr3,52900000,52999999,0.0024
chr3,53000000,53099999,0.00311
chr3,53100000,53199999,0.00253
chr3,53200000,53299999,0.0034
chr3,53300000,53399999,0.00169
chr3,53400000,53499999,0.00217
chr3,53500000,53599999,0.00262
chr3,53600000,53699999,0.00313
chr3,53700000,53799999,0.00355
chr3,53800000,53899999,0.00367
chr3,53900000,53999999,0.00256
chr3,54000000,54099999,0.00238
chr3,54100000,54199999,0.00299
chr3,54200000,54299999,0.00294
chr3,54300000,54399999,0.00295
chr3,54400000,54499999,0.00292
chr3,54500000,54599999,0.00304
chr3,54600000,54699999,0.00252
chr3,54700000,54799999,0.00232
chr3,54800000,54899999,0.00281
chr3,54900000,54999999,0.00315
chr3,55000000,55099999,0.00426
chr3,55100000,55199999,0.00333
chr3,55200000,55299999,0.0039
chr3,55300000,55399999,0.0035
chr3,55400000,55499999,0.00343
chr3,55500000,55599999,0.00248
chr3,55600000,55699999,0.0025
chr3,55700000,55799999,0.00351
chr3,55800000,55899999,0.00239
chr3,55900000,55999999,0.00243
chr3,56000000,56099999,0.00272
chr3,56100000,56199999,0.00318
chr3,56200000,56299999,0.00304
chr3,56300000,56399999,0.00223
chr3,56400000,56499999,0.00249
chr3,56500000,56599999,0.00309
chr3,56600000,56699999,0.00324
chr3,56700000,56799999,0.00303
chr3,56800000,56899999,0.00293
chr3,56900000,56999999,0.00315
chr3,57000000,57099999,0.00366
chr3,57100000,57199999,0.00265
chr3,57200000,57299999,0.00177
chr3,57300000,57399999,0.00318
chr3,57400000,57499999,0.0032
chr3,57500000,57599999,0.00192
chr3,57600000,57699999,0.00238
chr3,57700000,57799999,0.00151
chr3,57800000,57899999,0.00183
chr3,57900000,57999999,0.00311
chr3,58000000,58099999,0.00375
chr3,58100000,58199999,0.00368
chr3,58200000,58299999,0.00384
chr3,58300000,58399999,0.00318
chr3,58400000,58499999,0.00216
chr3,58500000,58599999,0.00369
chr3,58600000,58699999,0.00267
chr3,58700000,58799999,0.00164
chr3,58800000,58899999,0.00124
chr3,58900000,58999999,0.00143
chr3,59000000,59099999,0.0015
chr3,59100000,59199999,0.00165
chr3,59200000,59299999,0.00276
chr3,59300000,59399999,0.00408
chr3,59400000,59499999,0.00419
chr3,59500000,59599999,0.00313
chr3,59600000,59699999,0.00384
chr3,59700000,59799999,0.00456
chr3,59800000,59899999,0.0057
chr3,59900000,59999999,0.00566
chr3,60000000,60099999,0.00636
chr3,60100000,60199999,0.00395
chr3,60200000,60299999,0.0042
chr3,60300000,60399999,0.00426
chr3,60400000,60499999,0.00594
chr3,60500000,60599999,0.00469
chr3,60600000,60699999,0.00415
chr3,60700000,60799999,0.00373
chr3,60800000,60899999,0.00375
chr3,60900000,60999999,0.00284
chr3,61000000,61099999,0.0035
chr3,61100000,61199999,0.00333
chr3,61200000,61299999,0.00297
chr3,61300000,61399999,0.00229
chr3,61400000,61499999,0.00361
chr3,61500000,61599999,0.00328
chr3,61600000,61699999,0.00292
chr3,61700000,61799999,0.00284
chr3,61800000,61899999,0.00257
chr3,61900000,61999999,0.00378
chr3,62000000,62099999,0.00479
chr3,62100000,62199999,0.002
chr3,62200000,62299999,0.00127
chr3,62300000,62399999,0.00169
chr3,62400000,62499999,0.00253
chr3,62500000,62599999,0.00365
chr3,62600000,62699999,0.00609
chr3,62700000,62799999,0.00357
chr3,62800000,62899999,0.00228
chr3,62900000,62999999,0.00295
chr3,63000000,63099999,0.00347
chr3,63100000,63199999,0.00324
chr3,63200000,63299999,0.00447
chr3,63300000,63399999,0.0037
chr3,63400000,63499999,0.00437
chr3,63500000,63599999,0.00387
chr3,63600000,63699999,0.00277
chr3,63700000,63799999,0.00207
chr3,63800000,63899999,0.00104
chr3,63900000,63999999,0.00204
chr3,64000000,64099999,0.00296
chr3,64100000,64199999,0.00339
chr3,64200000,64299999,0.00326
chr3,64300000,64399999,0.00347
chr3,64400000,64499999,0.00349
chr3,64500000,64599999,0.00344
chr3,64600000,64699999,0.00323
chr3,64700000,64799999,0.00364
chr3,64800000,64899999,0.00367
chr3,64900000,64999999,0.00476
chr3,65000000,65099999,0.0034
chr3,65100000,65199999,0.00374
chr3,65200000,65299999,0.00333
chr3,65300000,65399999,0.00314
chr3,65400000,65499999,0.00312
chr3,65500000,65599999,0.00282
chr3,65600000,65699999,0.0028
chr3,65700000,65799999,0.0044
chr3,65800000,65899999,0.00399
chr3,65900000,65999999,0.00322
chr3,66000000,66099999,0.00294
chr3,66100000,66199999,0.00023
chr3,66300000,66399999,0.00117
chr3,66400000,66499999,0.00384
chr3,66500000,66599999,0.00332
chr3,66600000,66699999,0.00253
chr3,66700000,66799999,0.00274
chr3,66800000,66899999,0.00405
chr3,66900000,66999999,0.00483
chr3,67000000,67099999,0.00408
chr3,67100000,67199999,0.00212
chr3,67200000,67299999,0.00424
chr3,67300000,67399999,0.0041
chr3,67400000,67499999,0.00398
chr3,67500000,67599999,0.00401
chr3,67600000,67699999,0.00218
chr3,67700000,67799999,0.00359
chr3,67800000,67899999,0.00299
chr3,67900000,67999999,0.00231
chr3,68000000,68099999,0.00277
chr3,68100000,68199999,0.00241
chr3,68200000,68299999,0.00394
chr3,68300000,68399999,0.00265
chr3,68400000,68499999,0.00411
chr3,68500000,68599999,0.00372
chr3,68600000,68699999,0.00436
chr3,68700000,68799999,0.00242
chr3,68800000,68899999,0.00289
chr3,68900000,68999999,0.00396
chr3,69000000,69099999,0.00266
chr3,69100000,69199999,0.00304
chr3,69200000,69299999,0.0029
chr3,69300000,69399999,0.00349
chr3,69400000,69499999,0.00392
chr3,69500000,69599999,0.00353
chr3,69600000,69699999,0.0041
chr3,69700000,69799999,0.00435
chr3,69800000,69899999,0.00325
chr3,69900000,69999999,0.00352
chr3,70000000,70099999,0.00216
chr3,70100000,70199999,0.0028
chr3,70200000,70299999,0.00239
chr3,70300000,70399999,0.00248
chr3,70400000,70499999,0.00374
chr3,70500000,70599999,0.00352
chr3,70600000,70699999,0.00234
chr3,70700000,70799999,0.00291
chr3,70800000,70899999,0.00325
chr3,70900000,70999999,0.00259
chr3,71000000,71099999,0.00269
chr3,71100000,71199999,0.00165
chr3,71200000,71299999,0.00243
chr3,71300000,71399999,0.00254
chr3,71400000,71499999,0.0031
chr3,71500000,71599999,0.00215
chr3,71600000,71699999,0.00196
chr3,71700000,71799999,0.00308
chr3,71800000,71899999,0.00294
chr3,71900000,71999999,0.00278
chr3,72000000,72099999,0.00306
chr3,72100000,72199999,0.00407
chr3,72200000,72299999,0.00326
chr3,72300000,72399999,0.00324
chr3,72400000,72499999,0.00322
chr3,72500000,72599999,0.00264
chr3,72600000,72699999,0.00316
chr3,72700000,72799999,0.00286
chr3,72800000,72899999,0.00243
chr3,72900000,72999999,0.00188
chr3,73000000,73099999,0.0032
chr3,73100000,73199999,0.00409
chr3,73200000,73299999,0.00301
chr3,73300000,73399999,0.00346
chr3,73400000,73499999,0.00464
chr3,73500000,73599999,0.00386
chr3,73600000,73699999,0.00267
chr3,73700000,73799999,0.0036
chr3,73800000,73899999,0.00365
chr3,73900000,73999999,0.00359
chr3,74000000,74099999,0.0038
chr3,74100000,74199999,0.00332
chr3,74200000,74299999,0.00384
chr3,74300000,74399999,0.00351
chr3,74400000,74499999,0.00295
chr3,74500000,74599999,0.00382
chr3,74600000,74699999,0.00307
chr3,74700000,74799999,0.00349
chr3,74800000,74899999,0.00397
chr3,74900000,74999999,0.00312
chr3,75000000,75099999,0.00262
chr3,75100000,75199999,0.00315
chr3,75200000,75299999,0.00585
chr3,75300000,75399999,0.00188
chr3,75400000,75499999,0.00356
chr3,75500000,75599999,0.00548
chr3,75600000,75699999,0.00884
chr3,75700000,75799999,0.00781
chr3,75800000,75899999,0.01494
chr3,75900000,75999999,0.00686
chr3,76000000,76099999,0.00373
chr3,76100000,76199999,0.00282
chr3,76200000,76299999,0.0031
chr3,76300000,76399999,0.003
chr3,76400000,76499999,0.00246
chr3,76500000,76599999,0.00359
chr3,76600000,76699999,0.00274
chr3,76700000,76799999,0.00387
chr3,76800000,76899999,0.00484
chr3,76900000,76999999,0.00358
chr3,77000000,77099999,0.00321
chr3,77100000,77199999,0.0023
chr3,77200000,77299999,0.00201
chr3,77300000,77399999,0.00292
chr3,77400000,77499999,0.00356
chr3,77500000,77599999,0.00305
chr3,77600000,77699999,0.00304
chr3,77700000,77799999,0.00253
chr3,77800000,77899999,0.00468
chr3,77900000,77999999,0.00162
chr3,78000000,78099999,0.00198
chr3,78100000,78199999,0.00157
chr3,78200000,78299999,0.00115
chr3,78300000,78399999,0.00216
chr3,78400000,78499999,0.00246
chr3,78500000,78599999,0.00315
chr3,78600000,78699999,0.00351
chr3,78700000,78799999,0.00296
chr3,78800000,78899999,0.00298
chr3,78900000,78999999,0.00285
chr3,79000000,79099999,0.00235
chr3,79100000,79199999,0.00149
chr3,79200000,79299999,0.00269
chr3,79300000,79399999,0.00145
chr3,79400000,79499999,0.00156
chr3,79500000,79599999,0.0017
chr3,79600000,79699999,0.00302
chr3,79700000,79799999,0.0029
chr3,79800000,79899999,0.00272
chr3,79900000,79999999,0.00355
chr3,80000000,80099999,0.00306
chr3,80100000,80199999,0.00217
chr3,80200000,80299999,0.00176
chr3,80300000,80399999,0.00265
chr3,80400000,80499999,0.00334
chr3,80500000,80599999,0.00302
chr3,80600000,80699999,0.00314
chr3,80700000,80799999,0.00228
chr3,80800000,80899999,0.00246
chr3,80900000,80999999,0.00249
chr3,81000000,81099999,0.00309
chr3,81100000,81199999,0.00407
chr3,81200000,81299999,0.00305
chr3,81300000,81399999,0.0028
chr3,81400000,81499999,0.00213
chr3,81500000,81599999,0.00206
chr3,81600000,81699999,0.00202
chr3,81700000,81799999,0.00156
chr3,81800000,81899999,0.00212
chr3,81900000,81999999,0.00245
chr3,82000000,82099999,0.00302
chr3,82100000,82199999,0.00227
chr3,82200000,82299999,0.00156
chr3,82300000,82399999,0.00155
chr3,82400000,82499999,0.00236
chr3,82500000,82599999,0.00245
chr3,82600000,82699999,0.00306
chr3,82700000,82799999,0.00295
chr3,82800000,82899999,0.00328
chr3,82900000,82999999,0.00208
chr3,83000000,83099999,0.00337
chr3,83100000,83199999,0.00234
chr3,83200000,83299999,0.00216
chr3,83300000,83399999,0.00163
chr3,83400000,83499999,0.00163
chr3,83500000,83599999,0.00153
chr3,83600000,83699999,0.00215
chr3,83700000,83799999,0.00206
chr3,83800000,83899999,0.00202
chr3,83900000,83999999,0.00227
chr3,84000000,84099999,0.00215
chr3,84100000,84199999,0.00195
chr3,84200000,84299999,0.00204
chr3,84300000,84399999,0.00245
chr3,84400000,84499999,0.00233
chr3,84500000,84599999,0.00293
chr3,84600000,84699999,0.00318
chr3,84700000,84799999,0.00254
chr3,84800000,84899999,0.00241
chr3,84900000,84999999,0.00336
chr3,85000000,85099999,0.00368
chr3,85100000,85199999,0.00242
chr3,85200000,85299999,0.00229
chr3,85300000,85399999,0.00164
chr3,85400000,85499999,0.00224
chr3,85500000,85599999,0.00272
chr3,85600000,85699999,0.00431
chr3,85700000,85799999,0.00286
chr3,85800000,85899999,0.0021
chr3,85900000,85999999,0.00212
chr3,86000000,86099999,0.00201
chr3,86100000,86199999,0.00236
chr3,86200000,86299999,0.00235
chr3,86300000,86399999,0.00299
chr3,86400000,86499999,0.00259
chr3,86500000,86599999,0.00238
chr3,86600000,86699999,0.00337
chr3,86700000,86799999,0.0022
chr3,86800000,86899999,0.0028
chr3,86900000,86999999,0.00278
chr3,87000000,87099999,0.00202
chr3,87100000,87199999,0.00283
chr3,87200000,87299999,0.00243
chr3,87300000,87399999,0.00251
chr3,87400000,87499999,0.00527
chr3,87500000,87599999,0.00306
chr3,87600000,87699999,0.00391
chr3,87700000,87799999,0.00175
chr3,87800000,87899999,0.00166
chr3,87900000,87999999,0.00263
chr3,88000000,88099999,0.00326
chr3,88100000,88199999,0.00266
chr3,88200000,88299999,0.00229
chr3,88300000,88399999,0.00244
chr3,88400000,88499999,0.00372
chr3,88500000,88599999,0.00351
chr3,88600000,88699999,0.00412
chr3,88700000,88799999,0.00287
chr3,88800000,88899999,0.00329
chr3,88900000,88999999,0.0028
chr3,89000000,89099999,0.00248
chr3,89100000,89199999,0.00344
chr3,89200000,89299999,0.00222
chr3,89300000,89399999,0.00228
chr3,89400000,89499999,0.00169
chr3,89500000,89599999,0.00114
chr3,89600000,89699999,0.0017
chr3,89700000,89799999,0.00167
chr3,89800000,89899999,0.00263
chr3,89900000,89999999,0.00166
chr3,90000000,90099999,0.00207
chr3,90100000,90199999,0.00131
chr3,90200000,90299999,0.00111
chr3,90300000,90399999,0.00122
chr3,90400000,90499999,0.00151
chr3,90500000,90599999,0.00167
chr3,94900000,94999999,0.01578
chr3,95000000,95099999,0.00316
chr3,95100000,95199999,0.00249
chr3,95200000,95299999,0.00136
chr3,95300000,95399999,0.00108
chr3,95400000,95499999,0.00831
chr3,95500000,95599999,0.00354
chr3,95600000,95699999,0.00402
chr3,95700000,95799999,0.00444
chr3,95800000,95899999,0.0029
chr3,95900000,95999999,0.01492
chr3,96000000,96099999,0.00926
chr3,96100000,96199999,0.00265
chr3,96200000,96299999,0.00423
chr3,96300000,96399999,0.00459
chr3,96400000,96499999,0.0051
chr3,96500000,96599999,0.00343
chr3,96600000,96699999,0.00616
chr3,96700000,96799999,0.00285
chr3,96800000,96899999,0.00486
chr3,96900000,96999999,0.00349
chr3,97000000,97099999,0.01142
chr3,97100000,97199999,0.00546
chr3,97200000,97299999,0.00727
chr3,97300000,97399999,0.00317
chr3,97400000,97499999,0.0023
chr3,97500000,97599999,0.004
chr3,97600000,97699999,0.00248
chr3,97700000,97799999,0.00236
chr3,97800000,97899999,0.00747
chr3,97900000,97999999,0.00599
chr3,98000000,98099999,0.00162
chr3,98100000,98199999,0.00596
chr3,98200000,98299999,0.00268
chr3,98300000,98399999,0.00172
chr3,98400000,98499999,0.00147
chr3,98500000,98599999,0.008
chr3,98600000,98699999,0.00263
chr3,98700000,98799999,0.00439
chr3,98800000,98899999,0.01146
chr3,98900000,98999999,0.00188
chr3,99000000,99099999,0.00225
chr3,99100000,99199999,0.01738
chr3,99200000,99299999,0.0042
chr3,99300000,99399999,0.00892
chr3,99400000,99499999,0.00672
chr3,99500000,99599999,0.00779
chr3,99600000,99699999,0.01038
chr3,99700000,99799999,0.00263
chr3,99800000,99899999,0.00255
chr3,99900000,99999999,0.00264
chr3,100000000,100099999,0.00807
chr3,100100000,100199999,0.00304
chr3,100200000,100299999,0.00961
chr3,100300000,100399999,0.00432
chr3,100400000,100499999,0.0093
chr3,100500000,100599999,0.00451
chr3,100600000,100699999,0.0055
chr3,100700000,100799999,0.0032
chr3,100800000,100899999,0.00393
chr3,100900000,100999999,0.00992
chr3,101000000,101099999,0.00187
chr3,101100000,101199999,0.00173
chr3,101200000,101299999,0.00217
chr3,101300000,101399999,0.00223
chr3,101400000,101499999,0.00242
chr3,101500000,101599999,0.00273
chr3,101600000,101699999,0.00877
chr3,101700000,101799999,0.01299
chr3,101800000,101899999,0.00783
chr3,101900000,101999999,0.00372
chr3,102000000,102099999,0.00264
chr3,102100000,102199999,0.00297
chr3,102200000,102299999,0.00438
chr3,102300000,102399999,0.00574
chr3,102400000,102499999,0.00243
chr3,102500000,102599999,0.00252
chr3,102600000,102699999,0.00455
chr3,102700000,102799999,0.00379
chr3,102800000,102899999,0.00229
chr3,102900000,102999999,0.00321
chr3,103000000,103099999,0.00243
chr3,103100000,103199999,0.00324
chr3,103200000,103299999,0.00541
chr3,103300000,103399999,0.00216
chr3,103400000,103499999,0.00237
chr3,103500000,103599999,0.00172
chr3,103600000,103699999,0.00159
chr3,103700000,103799999,0.00276
chr3,103800000,103899999,0.00252
chr3,103900000,103999999,0.00274
chr3,104000000,104099999,0.00566
chr3,104100000,104199999,0.00427
chr3,104200000,104299999,0.00277
chr3,104300000,104399999,0.00437
chr3,104400000,104499999,0.01074
chr3,104500000,104599999,0.00268
chr3,104600000,104699999,0.00246
chr3,104700000,104799999,0.01362
chr3,104800000,104899999,0.00417
chr3,104900000,104999999,0.00396
chr3,105000000,105099999,0.00229
chr3,105100000,105199999,0.00201
chr3,105200000,105299999,0.00377
chr3,105300000,105399999,0.00477
chr3,105400000,105499999,0.0042
chr3,105500000,105599999,0.00284
chr3,105600000,105699999,0.00301
chr3,105700000,105799999,0.00353
chr3,105800000,105899999,0.00342
chr3,105900000,105999999,0.00358
chr3,106000000,106099999,0.00272
chr3,106100000,106199999,0.00305
chr3,106200000,106299999,0.00384
chr3,106300000,106399999,0.00265
chr3,106400000,106499999,0.00624
chr3,106500000,106599999,0.00303
chr3,106600000,106699999,0.00226
chr3,106700000,106799999,0.00726
chr3,106800000,106899999,0.00307
chr3,106900000,106999999,0.00289
chr3,107000000,107099999,0.00237
chr3,107100000,107199999,0.00331
chr3,107200000,107299999,0.00238
chr3,107300000,107399999,0.00273
chr3,107400000,107499999,0.00332
chr3,107500000,107599999,0.00281
chr3,107600000,107699999,0.00322
chr3,107700000,107799999,0.00332
chr3,107800000,107899999,0.00929
chr3,107900000,107999999,0.00201
chr3,108000000,108099999,0.00301
chr3,108100000,108199999,0.01139
chr3,108200000,108299999,0.00285
chr3,108300000,108399999,0.00475
chr3,108400000,108499999,0.00237
chr3,108500000,108599999,0.00393
chr3,108600000,108699999,0.00226
chr3,108700000,108799999,0.00279
chr3,108800000,108899999,0.0033
chr3,108900000,108999999,0.00227
chr3,109000000,109099999,0.00305
chr3,109100000,109199999,0.00333
chr3,109200000,109299999,0.00264
chr3,109300000,109399999,0.0035
chr3,109400000,109499999,0.00456
chr3,109500000,109599999,0.0043
chr3,109600000,109699999,0.00299
chr3,109700000,109799999,0.00249
chr3,109800000,109899999,0.00458
chr3,109900000,109999999,0.00702
chr3,110000000,110099999,0.00329
chr3,110100000,110199999,0.00399
chr3,110200000,110299999,0.00333
chr3,110300000,110399999,0.00308
chr3,110400000,110499999,0.00749
chr3,110500000,110599999,0.00358
chr3,110600000,110699999,0.00252
chr3,110700000,110799999,0.00335
chr3,110800000,110899999,0.00193
chr3,110900000,110999999,0.00265
chr3,111000000,111099999,0.00238
chr3,111100000,111199999,0.00392
chr3,111200000,111299999,0.00326
chr3,111300000,111399999,0.00209
chr3,111400000,111499999,0.00344
chr3,111500000,111599999,0.00249
chr3,111600000,111699999,0.00444
chr3,111700000,111799999,0.00398
chr3,111800000,111899999,0.00407
chr3,111900000,111999999,0.0029
chr3,112000000,112099999,0.0024
chr3,112100000,112199999,0.00193
chr3,112200000,112299999,0.00357
chr3,112300000,112399999,0.00123
chr3,112400000,112499999,0.00347
chr3,112500000,112599999,0.00409
chr3,112600000,112699999,0.00356
chr3,112700000,112799999,0.00615
chr3,112800000,112899999,0.00164
chr3,112900000,112999999,0.00421
chr3,113000000,113099999,0.00321
chr3,113100000,113199999,0.00412
chr3,113200000,113299999,0.00439
chr3,113300000,113399999,0.00294
chr3,113400000,113499999,0.00604
chr3,113500000,113599999,0.00332
chr3,113600000,113699999,0.00309
chr3,113700000,113799999,0.0033
chr3,113800000,113899999,0.00352
chr3,113900000,113999999,0.00429
chr3,114000000,114099999,0.00301
chr3,114100000,114199999,0.00247
chr3,114200000,114299999,0.00345
chr3,114300000,114399999,0.00429
chr3,114400000,114499999,0.00335
chr3,114500000,114599999,0.00257
chr3,114600000,114699999,0.00271
chr3,114700000,114799999,0.00288
chr3,114800000,114899999,0.00181
chr3,114900000,114999999,0.00174
chr3,115000000,115099999,0.0027
chr3,115100000,115199999,0.00202
chr3,115200000,115299999,0.00167
chr3,115300000,115399999,0.00263
chr3,115400000,115499999,0.00309
chr3,115500000,115599999,0.00283
chr3,115600000,115699999,0.00198
chr3,115700000,115799999,0.00187
chr3,115800000,115899999,0.00184
chr3,115900000,115999999,0.00191
chr3,116000000,116099999,0.00227
chr3,116100000,116199999,0.00144
chr3,116200000,116299999,0.00102
chr3,116300000,116399999,0.00132
chr3,116400000,116499999,0.00198
chr3,116500000,116599999,0.0032
chr3,116600000,116699999,0.00257
chr3,116700000,116799999,0.00215
chr3,116800000,116899999,0.00304
chr3,116900000,116999999,0.0029
chr3,117000000,117099999,0.00279
chr3,117100000,117199999,0.00253
chr3,117200000,117299999,0.00209
chr3,117300000,117399999,0.00313
chr3,117400000,117499999,0.00264
chr3,117500000,117599999,0.00388
chr3,117600000,117699999,0.00288
chr3,117700000,117799999,0.00339
chr3,117800000,117899999,0.00288
chr3,117900000,117999999,0.00458
chr3,118000000,118099999,0.00301
chr3,118100000,118199999,0.00298
chr3,118200000,118299999,0.00408
chr3,118300000,118399999,0.00251
chr3,118400000,118499999,0.00329
chr3,118500000,118599999,0.00216
chr3,118600000,118699999,0.00254
chr3,118700000,118799999,0.00289
chr3,118800000,118899999,0.00281
chr3,118900000,118999999,0.00255
chr3,119000000,119099999,0.00253
chr3,119100000,119199999,0.00207
chr3,119200000,119299999,0.00303
chr3,119300000,119399999,0.00231
chr3,119400000,119499999,0.00275
chr3,119500000,119599999,0.00354
chr3,119600000,119699999,0.00334
chr3,119700000,119799999,0.00241
chr3,119800000,119899999,0.00232
chr3,119900000,119999999,0.00294
chr3,120000000,120099999,0.00316
chr3,120100000,120199999,0.00352
chr3,120200000,120299999,0.00398
chr3,120300000,120399999,0.00332
chr3,120400000,120499999,0.003
chr3,120500000,120599999,0.00253
chr3,120600000,120699999,0.00272
chr3,120700000,120799999,0.00308
chr3,120800000,120899999,0.00355
chr3,120900000,120999999,0.00274
chr3,121000000,121099999,0.00216
chr3,121100000,121199999,0.00152
chr3,121200000,121299999,0.00159
chr3,121300000,121399999,0.00274
chr3,121400000,121499999,0.00276
chr3,121500000,121599999,0.00324
chr3,121600000,121699999,0.00277
chr3,121700000,121799999,0.00254
chr3,121800000,121899999,0.00382
chr3,121900000,121999999,0.00178
chr3,122000000,122099999,0.00311
chr3,122100000,122199999,0.00301
chr3,122200000,122299999,0.0027
chr3,122300000,122399999,0.00212
chr3,122400000,122499999,0.00192
chr3,122500000,122599999,0.00186
chr3,122600000,122699999,0.00207
chr3,122700000,122799999,0.00259
chr3,122800000,122899999,0.00266
chr3,122900000,122999999,0.00247
chr3,123000000,123099999,0.00293
chr3,123100000,123199999,0.00346
chr3,123200000,123299999,0.00185
chr3,123300000,123399999,0.00254
chr3,123400000,123499999,0.00492
chr3,123500000,123599999,0.00265
chr3,123600000,123699999,0.00181
chr3,123700000,123799999,0.00328
chr3,123800000,123899999,0.00375
chr3,123900000,123999999,0.00215
chr3,124000000,124099999,0.00189
chr3,124100000,124199999,0.0031
chr3,124200000,124299999,0.00253
chr3,124300000,124399999,0.00344
chr3,124400000,124499999,0.00299
chr3,124500000,124599999,0.00248
chr3,124600000,124699999,0.0027
chr3,124700000,124799999,0.00267
chr3,124800000,124899999,0.00257
chr3,124900000,124999999,0.00292
chr3,125000000,125099999,0.00278
chr3,125100000,125199999,0.00285
chr3,125200000,125299999,0.00176
chr3,125300000,125399999,0.00178
chr3,125400000,125499999,0.0039
chr3,125500000,125599999,0.00328
chr3,125600000,125699999,0.00301
chr3,125700000,125799999,0.00326
chr3,125800000,125899999,0.00537
chr3,125900000,125999999,0.0048
chr3,126000000,126099999,0.00276
chr3,126100000,126199999,0.00259
chr3,126200000,126299999,0.00269
chr3,126300000,126399999,0.00458
chr3,126400000,126499999,0.00241
chr3,126500000,126599999,0.00188
chr3,126600000,126699999,0.00204
chr3,126700000,126799999,0.00278
chr3,126800000,126899999,0.00382
chr3,126900000,126999999,0.00951
chr3,127000000,127099999,0.00494
chr3,127100000,127199999,0.00616
chr3,127200000,127299999,0.0037
chr3,127300000,127399999,0.00442
chr3,127400000,127499999,0.00452
chr3,127500000,127599999,0.00314
chr3,127600000,127699999,0.00315
chr3,127700000,127799999,0.00306
chr3,127800000,127899999,0.00242
chr3,127900000,127999999,0.00176
chr3,128000000,128099999,0.00102
chr3,128100000,128199999,0.00208
chr3,128200000,128299999,0.00262
chr3,128300000,128399999,0.00332
chr3,128400000,128499999,0.00245
chr3,128500000,128599999,0.00337
chr3,128600000,128699999,0.00363
chr3,128700000,128799999,0.00254
chr3,128800000,128899999,0.0029
chr3,128900000,128999999,0.00297
chr3,129000000,129099999,0.00214
chr3,129100000,129199999,0.00228
chr3,129200000,129299999,0.00301
chr3,129300000,129399999,0.002
chr3,129400000,129499999,0.00249
chr3,129500000,129599999,0.00366
chr3,129600000,129699999,0.00346
chr3,129700000,129799999,0.00354
chr3,129800000,129899999,0.00282
