chr,start,end
chr7,142155682,142172768
chr7,100660556,100942041
chr7,142155682,142172768
chr7,100660556,100942041
chr7,142155682,142172768
chr7,100670170,100939644
chr7,142155682,142172768
chr7,100668150,100939644
chr7,142155682,142172768
chr7,100668361,100942041
chr7,142155682,142172768
chr7,11640144,11704416
chr7,100670694,100939644
chr7,142155682,142172768
chr7,100670694,100939644
chr7,110598932,110659792
chr7,142155682,142172768
chr7,100660556,100939644
chr7,110598932,110659792
chr7,142155682,142172768
chr7,100670170,100939644
chr7,110598932,110659792
chr7,142155682,142172768
chr7,2134505,2280133
chr7,100674052,100939644
chr7,143582822,143679026
chr7,142155682,142172768
chr7,2134505,2288682
chr7,100660556,100942041
chr7,142155682,142172768
chr7,100660556,100939644
chr7,142155682,142172768
chr7,100670694,100942041
chr7,142155682,142172768
chr7,61485084,61530401
chr7,100660556,100939644
chr7,142155682,142172768
chr7,100660556,100942041
chr7,142155682,142172768
chr7,100670170,100939644
chr7,142155682,142172768
chr7,61485084,61530401
chr7,100660556,100939644
chr7,142155682,142172768
chr7,100670694,100939644
chr7,142155682,142172768
chr7,100668361,100939644
chr7,142155682,142172768
chr7,100660556,100939644
chr7,142155682,142172768
chr7,100668150,100939644
chr7,142157557,142172768
chr7,100660556,100939644
chr7,142157557,142172768
chr7,100670170,100939644
chr7,142155682,142172768
chr7,100660556,100939644
chr7,142155682,142169018
chr7,100670694,100939644
chr7,142155682,142172768
chr7,100660556,100939644
chr7,142155682,142172768
chr7,100674052,100939644
chr7,34862649,34884221
chr7,34862649,34884221
chr7,77669012,78011531
chr7,34862649,34878611
chr7,142155682,142172768
chr7,20048017,20094086
chr7,46080360,46083247
chr7,20048017,20094086
chr7,26106839,26111648
chr7,20048017,20094086
chr7,61652189,62059808
chr7,26100779,26111648
chr7,26106839,26111648
chr7,142155682,142167666
chr7,142155682,142172768
chr7,4333324,4501323
chr7,95565904,95625619
chr7,142157557,142172768
chr7,143527062,143701573
chr7,142155682,142169018
chr7,141896504,141911395
chr7,61638249,61755032
chr7,61638705,61754977
chr6,55936385,55954486
chr6,77496689,77509498
chr6,394798,396909
chr6,32566159,32600286
chr6,32770538,32775149
chr6,67074216,67111605
chr6,79024289,79092458
chr6,77496689,77509124
chr6,32528217,32535157
chr6,32780535,32782108
chr6,67074216,67104015
chr6,79024289,79092458
chr6,77496689,77509498
chr6,32595219,32605938
chr6,32773454,32773997
chr6,67074216,67104015
chr6,79024289,79095953
chr6,29957637,30017538
chr6,32770538,32788127
chr6,32798359,32799922
chr6,32799978,32886860
chr6,67074265,67104015
chr6,79024289,79095953
chr6,77496689,77509124
chr6,32591121,32605938
chr6,67074216,67104015
chr6,79024289,79092458
chr6,32734000,32735692
chr6,77496689,77509498
chr6,32770703,32775321
chr6,32780391,32782036
chr6,67074216,67104015
chr6,79024289,79095953
chr6,32611909,32656442
chr6,32656458,32718439
chr6,77496689,77509498
chr6,32596220,32606183
chr6,26771458,26860992
chr6,30050185,30051014
chr6,32549371,32594764
chr6,32718575,32729839
chr6,32735070,32737667
chr6,32737915,32758787
chr6,32803611,32805318
chr6,67074216,67104015
chr6,79024289,79092458
chr6,77496689,77509498
chr6,26835012,26860856
chr6,67074216,67104015
chr6,79024289,79092458
chr6,77496689,77509498
chr6,26818371,26860856
chr6,67074216,67106127
chr6,79024289,79092458
chr6,77496689,77509124
chr6,26851692,26860992
chr6,30050185,30051014
chr6,32539807,32606183
chr6,32611909,32718439
chr6,32718575,32729839
chr6,32735070,32737667
chr6,32737915,32744162
chr6,32821466,32827389
chr6,67074216,67104015
chr6,79024289,79092458
chr6,32747142,32764953
chr6,31387888,31396702
chr6,29958254,30017538
chr6,32718722,32731371
chr6,31345244,31346088
chr6,29958309,30004659
chr6,32737915,32765233
chr6,31387888,31396702
chr6,29958254,30004659
chr6,32735937,32737667
chr6,31387888,31397263
chr6,31345333,31346088
chr6,29958254,30013172
chr6,32717160,32731371
chr6,32737915,32765233
chr6,29958254,30013172
chr6,32718575,32729839
chr6,32735937,32737667
chr6,32781965,32814106
chr6,31386694,31396702
chr6,29958254,30013172
chr6,32717152,32731371
chr6,32735937,32765233
chr6,32747142,32764953
chr6,29962372,30004659
chr6,32718575,32732852
chr6,32735937,32737667
chr6,32746294,32765233
chr6,29962372,30004659
chr6,32735937,32737667
chr6,56930359,57241292
chr6,31387888,31396702
chr6,29958254,30017786
chr6,32717171,32731371
chr6,32782622,32790430
chr6,56928208,57232840
chr6,32746294,32765233
chr6,29958309,30004659
chr6,32718575,32731371
chr6,56930359,57241292
chr6,31387888,31396702
chr6,29958254,30004659
chr6,32721726,32731371
chr6,29962372,30013172
chr6,32718575,32729839
chr6,32746294,32762180
chr6,32746294,32765233
chr6,31387888,31396702
chr6,31345333,31346088
chr6,29958254,30004659
chr6,32782973,32790430
chr6,161160832,161256010
chr6,31387888,31396702
chr6,29962372,30004659
chr6,32718575,32731371
chr6,31387888,31396702
chr6,29958254,30006785
chr6,32735937,32765521
chr6,29958254,30013172
chr6,32718575,32729839
chr6,32781965,32790430
chr6,29958254,30004659
chr6,32718575,32731371
chr6,32746294,32762180
chr6,32746294,32764953
chr6,31387888,31396702
chr6,31345385,31346502
chr6,29958254,30013172
chr6,32718575,32729839
chr6,29962372,30004659
chr6,32718575,32731371
chr6,32744019,32764953
chr6,31387888,31396702
chr6,31345244,31346088
chr6,29962372,30004659
chr6,32718575,32729839
chr6,32735937,32737667
chr6,29958254,30017538
chr6,32717152,32731371
chr6,32735070,32765233
chr6,32746294,32764953
chr6,29958254,30004659
chr6,32718575,32731371
chr6,32746294,32765233
chr6,31387888,31396702
chr6,31345333,31346088
chr6,29958254,30013172
chr6,161160832,161256010
chr6,31387888,31396702
chr6,29958309,30004659
chr6,32718575,32731371
chr6,32747142,32764953
chr6,31387888,31396702
chr6,29958254,30017538
chr6,32718575,32731371
chr6,32737915,32765233
chr6,31387888,31396702
chr6,29958309,30004978
chr6,32718575,32729839
chr6,32735937,32737667
chr6,31387888,31396702
chr6,29958254,30013172
chr6,32717152,32731371
chr6,32735070,32764953
chr6,32747142,32765233
chr6,32714735,32731371
chr6,29958309,30004659
chr6,32735937,32737097
chr6,29949895,30013172
chr6,32665462,32668837
chr6,29958309,30006785
chr6,55897664,56567324
chr6,26453121,26459572
chr6,29958309,30006785
chr6,32803611,32805078
chr6,32814021,32830510
chr6,32667732,32668837
chr6,26453121,26459572
chr6,29958309,30006785
chr6,32814021,32824714
chr6,32609123,32628885
chr6,79024289,79095953
chr6,110056252,110124288
chr6,32611909,32667894
chr6,32713288,32731371
chr6,30050273,30051014
chr6,32521296,32606390
chr6,32735070,32743952
chr6,79019346,79095953
chr6,32596220,32606183
chr6,32713981,32731371
chr6,30050273,30051014
chr6,32549371,32594764
chr6,32611909,32707463
chr6,32735070,32743952
chr6,32780391,32782036
chr6,79024289,79092458
chr6,32539901,32605938
chr6,32718575,32729839
chr6,32735937,32758735
chr6,79024289,79092458
chr6,202217,317038
chr6,31345385,31346837
chr6,394798,396909
chr6,29958309,30013172
chr6,79020534,79092458
chr6,202217,317038
chr6,29960016,30006785
chr6,79024289,79092458
chr6,31383962,31392525
chr6,202217,327537
chr6,32746294,32765233
chr6,32667359,32668673
chr6,77498340,77509498
chr6,32605941,32617335
chr6,394798,396909
chr6,29957637,30017538
chr6,32717160,32729839
chr6,32747142,32765521
chr6,81341227,81355407
chr6,30025126,30045812
chr6,31387888,31397263
chr6,26835012,26860856
chr6,29958254,30007019
chr6,32332118,32338234
chr6,81341227,81348654
chr6,32756168,32764953
chr6,32667359,32668673
chr6,29958309,30013172
chr6,32739437,32742930
chr6,143639801,143979636
chr6,32756222,32765233
chr6,29958309,30013172
chr6,32717160,32731371
chr6,143639801,143977957
chr6,32746294,32765233
chr6,32667359,32668673
chr6,32605847,32613621
chr6,29958309,30013172
chr6,32717160,32731371
chr6,32735937,32737667
chr6,143639801,143977957
chr5,97074223,97134315
chr5,135143451,135148416
chr5,140192861,140217732
chr5,97074223,97125076
chr5,135143451,135148416
chr5,140205374,140217732
chr5,97074223,97125076
chr5,135117725,135148416
chr5,140205374,140217732
chr5,49477537,49574119
chr5,97074223,97160604
chr5,135117725,135148416
chr5,97074223,97134315
chr5,135143451,135148416
chr5,140202826,140217732
chr5,97057734,97134315
chr5,135143451,135148416
chr5,140205374,140214160
chr5,151494365,151505340
chr5,46019106,46440100
chr5,128363924,128593792
chr5,151494365,151499003
chr5,104461416,104537753
chr5,104454855,104530441
chr5,151494678,151499003
chr5,104461416,104537653
chr5,104461416,104540382
chr5,104454855,104537753
chr5,151494678,151499003
chr5,20868374,20900840
chr5,104454855,104537653
chr5,104461416,104530441
chr5,104461416,104537653
chr5,46006226,46212311
chr5,104461416,104537653
chr5,104452856,104537653
chr5,46006292,46212311
chr5,104461416,104537653
chr5,180275314,180357735
chr5,104452856,104530441
chr5,104461416,104537653
chr5,104537754,104775166
chr5,104454855,104537653
chr5,46019438,46212311
chr5,104461416,104537653
chr5,104461416,104537653
chr5,104461416,104530441
chr5,151494678,151505340
chr5,46162853,46212311
chr5,104461416,104537653
chr5,104461416,104530441
chr5,104461416,104530441
chr5,46006292,46212311
chr5,104461416,104571804
chr5,151494678,151499003
chr5,104461416,104537653
chr5,104461416,104540368
chr5,46162853,46212311
chr5,104461416,104537653
chr5,104462805,104551970
chr5,151494678,151499003
chr5,104461416,104537653
chr5,46006292,46212311
chr5,104461416,104537653
chr5,104461416,104530441
chr5,135143451,135148416
chr5,140205374,140217732
chr5,17647194,17698277
chr5,59693453,59883511
chr5,135143578,135148416
chr5,135143578,135146979
chr5,135143451,135148416
chr5,46162853,46212311
chr5,45941755,46440100
chr5,45817630,46440100
chr5,135117725,135148416
chr5,151494678,151499003
chr5,23627213,24331151
chr5,49497986,49622627
chr5,135143451,135148416
chr5,155410445,155452881
chr5,155410445,155452881
chr5,155410445,155452881
chr5,135143451,135148416
chr4,9820367,9843358
chr4,169381757,169987574
chr4,63820937,63837897
chr4,9820367,9843358
chr4,57748501,57795402
chr4,69064676,69173198
chr4,63820937,63837897
chr4,9820367,9843358
chr4,57748501,57795402
chr4,69064676,69163188
chr4,63820937,63834640
chr4,9820367,9843358
chr4,57748501,57795402
chr4,69064676,69173198
chr4,155844393,155894893
chr4,155980932,156348632
chr4,168563809,168941613
chr4,169727657,169743452
chr4,182319851,182554141
chr4,63807777,63834640
chr4,9820367,9843358
chr4,57715518,57800052
chr4,69064676,69151838
chr4,155844393,156350398
chr4,165249224,165271673
chr4,168553424,168946677
chr4,182326404,182554141
chr4,63820937,63834640
chr4,9820367,9843358
chr4,57750018,57795402
chr4,69064676,69173198
chr4,63820937,63834640
chr4,9820367,9843358
chr4,57748501,57795402
chr4,69064676,69173198
chr4,63820937,63837897
chr4,34462486,34501287
chr4,9820367,9843358
chr4,57759222,57795402
chr4,34456033,34506156
chr4,9820367,9843358
chr4,57750018,57795402
chr4,138312345,138338935
chr4,9820367,9843358
chr4,57748501,57795402
chr4,34462486,34506156
chr4,9820367,9843358
chr4,57748501,57795402
chr4,10001820,10011606
chr4,10001820,10011587
chr4,10001820,10011587
chr4,10001820,10011587
chr4,10001820,10011587
chr4,46614507,47017139
chr4,10001820,10011606
chr4,10001820,10011587
chr4,10001820,10011587
chr4,46614507,47017139
chr4,181666167,182088317
chr4,10001453,10011587
chr4,181666167,182104506
chr4,10001820,10011606
chr4,181663354,182088317
chr4,10001820,10011587
chr4,10001820,10011587
chr4,10001820,10011606
chr4,10001820,10011606
chr4,10001820,10011606
chr4,57748501,57795402
chr4,90384524,90386317
chr4,10001820,10011587
chr4,46614507,47024181
chr4,10001820,10011606
chr4,9820367,9840635
chr4,9820367,9840635
chr4,10001820,10011606
chr4,9820708,9841340
chr4,10001820,10011664
chr4,9821032,9840635
chr4,10001820,10011606
chr4,10001820,10011606
chr4,10001820,10011587
chr4,10001820,10011606
chr4,10001820,10011587
chr4,10001820,10011606
chr4,10001820,10011587
chr4,10001820,10011606
chr4,161277506,161291569
chr4,11970301,11993045
chr4,9820367,9843358
chr4,69036459,69173198
chr4,190482271,190554472
chr4,69064676,69173198
chr4,70736767,70755389
chr4,190473435,190554492
chr4,69064676,69150181
chr4,190473435,190554472
chr4,10001820,10011587
chr4,10001820,10011587
chr4,63820937,63834640
chr4,10001820,10011437
chr4,138312345,138338935
chr4,116387608,116397567
chr4,9820367,9843358
chr4,93193826,93355820
chr4,34462486,34501287
chr4,93149948,93355820
chr4,34462486,34506156
chr4,93149948,93355820
chr3,21232314,21320643
chr3,192543909,192552678
chr3,163995378,164108624
chr3,192542017,192552678
chr3,152997281,153033592
chr3,163995378,164108624
chr3,192535891,192554754
chr3,152997281,153033592
chr3,163995378,164108624
chr3,192542017,192552678
chr3,163992512,164108624
chr3,192543909,192552678
chr3,152997281,153033592
chr3,163995378,164108624
chr3,192543909,192552678
chr3,152997281,153033592
chr3,163992512,164108624
chr3,192543909,192552678
chr3,35787116,35913799
chr3,65166888,65189725
chr3,158997361,159475508
chr3,57011,103697
chr3,35787116,35913799
chr3,65160890,65189725
chr3,163995378,164108624
chr3,57011,103697
chr3,35796189,35913799
chr3,65166888,65189725
chr3,163995378,164108624
chr3,35796189,35913799
chr3,65160890,65189573
chr3,163995378,164102076
chr3,65169367,65187636
chr3,101834387,101924406
chr3,163599241,163625169
chr3,192543909,192554262
chr3,194358433,194367847
chr3,163992512,164102076
chr3,101834387,101924406
chr3,163599241,163625169
chr3,192543909,192554262
chr3,194360737,194367847
chr3,65166888,65187636
chr3,101834387,101924406
chr3,163599241,163625169
chr3,194358433,194367847
chr3,101834387,101924406
chr3,163599241,163625169
chr3,192543909,192554262
chr3,194360737,194367847
chr3,65169367,65187636
chr3,101834387,101924406
chr3,163612688,163625169
chr3,192543909,192554262
chr3,194358433,194367847
chr3,65169367,65189725
chr3,101834387,101924406
chr3,163612688,163625169
chr3,192543909,192554262
chr3,194358433,194367847
chr3,163995378,164102076
chr3,101834387,101924406
chr3,163599241,163637770
chr3,176579241,176886599
chr3,192543909,192554262
chr3,194358433,194367056
chr3,163995378,164102076
chr3,65169367,65189725
chr3,101834387,101924406
chr3,163599241,163625169
chr3,192543909,192554262
chr3,194358433,194367847
chr3,65166888,65187636
chr3,101834387,101924406
chr3,163599241,163625169
chr3,192543909,192554262
chr3,194358433,194367847
chr3,65169367,65187636
chr3,101834387,101924406
chr3,163599241,163625169
chr3,194358433,194367847
chr3,53003102,53022509
chr3,60280158,60601046
chr3,65169367,65189725
chr3,101834387,101924406
chr3,163599241,163625169
chr3,192543909,192554262
chr3,194358433,194367056
chr3,163995378,164102076
chr3,60280158,60601046
chr3,65166888,65189725
chr3,101834387,101924406
chr3,163599241,163625169
chr3,194358433,194367847
chr3,52999063,53022509
chr3,65166888,65196977
chr3,101834387,101924406
chr3,163612688,163625169
chr3,192543909,192554262
chr3,194358433,194367847
chr3,65169367,65187636
chr3,101834387,101924406
chr3,163599241,163625169
chr3,194358433,194367056
chr3,53003102,53035677
chr3,65166888,65189725
chr3,101834387,101924406
chr3,163612688,163625169
chr3,192543909,192554262
chr3,194358433,194367847
chr3,65169367,65187636
chr3,101834387,101924406
chr3,163599241,163625169
chr3,192543909,192554262
chr3,194358433,194367847
chr3,163995378,164102076
chr3,101834387,101924406
chr3,163599241,163625169
chr3,192548087,192554262
chr3,194358433,194367847
chr3,53003102,53022509
chr3,65166888,65196977
chr3,101834387,101924406
chr3,163599241,163625169
chr3,192543909,192554262
chr3,194358433,194367056
chr3,163992512,164102076
chr3,101834387,101924406
chr3,163612688,163625169
chr3,192543909,192554262
chr3,194358433,194367847
chr3,101834387,101924406
chr3,163599241,163625169
chr3,194358433,194367056
chr3,53003102,53022509
chr3,65169367,65187636
chr3,101834387,101924406
chr3,163599241,163625169
chr3,192543909,192554262
chr3,194358433,194367847
chr3,163995378,164102076
chr3,85759443,85819684
chr3,101834387,101924406
chr3,163613386,163625169
chr3,192543909,192554262
chr3,194358433,194367847
chr3,65169367,65187636
chr3,101834387,101924406
chr3,163599241,163625169
chr3,192543909,192554262
chr3,194358433,194367847
chr3,163992512,164102076
chr3,65169367,65187636
chr3,101834387,101924406
chr3,163599241,163625169
chr3,192543909,192554262
chr3,194358433,194367847
chr3,65166888,65187636
chr3,101834387,101924406
chr3,163599241,163625169
chr3,176585033,176892871
chr3,192543909,192554262
chr3,194358433,194367847
chr3,163995378,164102076
chr3,65169367,65189573
chr3,101834387,101924406
chr3,163599241,163625169
chr3,176579241,176892871
chr3,192548087,192554262
chr3,194358433,194367847
chr3,53003102,53035677
chr3,65169367,65189725
chr3,101834387,101924406
chr3,163599241,163625169
chr3,192543909,192554262
chr3,194349194,194367847
chr3,163995378,164102076
chr3,65166888,65187636
chr3,101834387,101924406
chr3,163599241,163625169
chr3,192543909,192554262
chr3,1883238,1892909
chr3,194358433,194367847
chr3,194358433,194367847
chr3,163996450,164108624
chr3,194358433,194367847
chr3,163996450,164078452
chr3,194358433,194367847
chr3,65169367,65189573
chr3,177373493,177394910
chr3,194357874,194367847
chr3,65166888,65189573
chr3,177373493,177394910
chr3,194358433,194367847
chr3,163612688,163625169
chr3,163995378,164108624
chr3,194358433,194367847
chr3,163995378,164108624
chr3,194357874,194367847
chr3,163612688,163625169
chr3,194358433,194367847
chr3,163612688,163625169
chr3,194358433,194367847
chr3,163612688,163625169
chr3,194358433,194367847
chr2,91293641,91332460
chr2,4191254,4201293
chr2,212891942,212900443
chr2,34553317,34589980
chr2,34553317,34589980
chr2,34553317,34589980
chr2,34553317,34589980
chr2,34553317,34589980
chr2,34553317,34589980
chr2,34553317,34582939
chr2,97600669,97606312
chr2,177838284,178062557
chr2,91293641,91333326
chr2,34553317,34582939
chr2,97600806,97606312
chr2,177842924,178062557
chr2,34553317,34589980
chr2,41092962,41106028
chr2,34554236,34582939
chr2,4191795,4201293
chr2,41092962,41106028
chr2,34553317,34582939
chr2,4191254,4201293
chr2,41092962,41106028
chr2,34554236,34582939
chr2,4189657,4201293
chr2,619417,622925
chr2,97600867,97606312
chr2,41091826,41106028
chr2,34553317,34582939
chr2,4191254,4201293
chr2,620071,622101
chr2,97508330,97628068
chr2,41092962,41106028
chr2,34553317,34589980
chr2,4189657,4201293
chr2,619417,622925
chr2,41091826,41106028
chr2,34553317,34582939
chr2,4191254,4201293
chr2,97600806,97606235
chr2,41092962,41106028
chr2,34553317,34582939
chr2,4189657,4201293
chr2,97600669,97606235
chr2,41092962,41106028
chr2,34554236,34582939
chr2,4191254,4201293
chr2,97600669,97606235
chr2,41091826,41106028
chr2,34553317,34582939
chr2,620071,622101
chr2,97600867,97606235
chr2,41092962,41106028
chr2,34553317,34582939
chr2,4191795,4201293
chr2,97600867,97606312
chr2,41092962,41106028
chr2,34553317,34582939
chr2,4191254,4201293
chr2,620071,622300
chr2,97600669,97606235
chr2,41092962,41106028
chr2,34553317,34582939
chr2,4189657,4201293
chr2,97600867,97606312
chr2,41091826,41106028
chr2,34553317,34589980
chr2,4189657,4201293
chr2,619511,622925
chr2,97508330,97606312
chr2,41092962,41106028
chr2,34553317,34582939
chr2,4191254,4201293
chr2,97600806,97606612
chr2,41091826,41106028
chr2,34553317,34589980
chr2,4189657,4201293
chr2,620071,622101
chr2,97600806,97606312
chr2,41092962,41106028
chr2,34554236,34582939
chr2,4191254,4201293
chr2,620071,622101
chr2,97600867,97606612
chr2,41092962,41106028
chr2,34553317,34582939
chr2,4191254,4201293
chr2,97600669,97606312
chr2,41092962,41106028
chr2,34554236,34589980
chr2,4191795,4201293
chr2,97600669,97606312
chr2,41092962,41106028
chr2,34553317,34582939
chr2,4191254,4201293
chr2,4177643,4201293
chr2,41092962,41106028
chr2,34553317,34582939
chr2,97600867,97606612
chr2,41092962,41106028
chr2,34553317,34589980
chr2,4191254,4201293
chr2,620071,622925
chr2,97600669,97606312
chr2,41092962,41106028
chr2,34553317,34582939
chr2,4191254,4201293
chr2,97600669,97606235
chr2,41091826,41117345
chr2,34553317,34582939
chr2,4191254,4201293
chr2,620071,622379
chr2,97522348,97606612
chr2,41092962,41106028
chr2,34553317,34582939
chr2,41092962,41106028
chr2,34553317,34582939
chr2,4191795,4201293
chr2,97600867,97606312
chr2,41092962,41106028
chr2,34553317,34582939
chr2,41091826,41106028
chr2,34553317,34582939
chr2,4191254,4201293
chr2,620071,621642
chr2,97600669,97606612
chr2,41092962,41106028
chr2,34554236,34582939
chr2,4191254,4201293
chr2,97600867,97606312
chr2,34553317,34589980
chr2,227952352,227966583
chr2,232938732,233023552
chr2,195681004,195691658
chr2,195681004,195691658
chr2,41081044,41106028
chr2,41092962,41106028
chr2,41092962,41117345
chr2,194888313,195487960
chr2,34553317,34589980
chr2,34553317,34592120
chr2,35827468,35854701
chr2,34553317,34582939
chr2,620071,622101
chr2,215394462,215469958
chr2,34554236,34589980
chr2,130511850,130893657
chr2,41092962,41106028
chr2,227952352,227966532
chr2,34554236,34582939
chr2,4189657,4201293
chr2,227952352,227966532
chr2,34554236,34582939
chr2,4191254,4201293
chr2,13005832,13010482
chr2,34553317,34582939
chr2,35827468,35844131
chr2,4189657,4201293
chr2,141415180,141637228
chr1,147220871,147779233
chr1,112495221,112506067
chr1,72545146,72585028
chr1,167495769,167507362
chr1,72542018,72584048
chr1,112495221,112506067
chr1,72542018,72584048
chr1,167473985,167507362
chr1,112495221,112506067
chr1,72542018,72584048
chr1,112495221,112506067
chr1,167403458,167507362
chr1,72542018,72584048
chr1,167473985,167507362
chr1,112495221,112506067
chr1,112495221,112506067
chr1,241835530,242093765
chr1,147056494,147779233
chr1,150821222,150856676
chr1,147144989,147779233
chr1,150821222,150856676
chr1,147220871,147779233
chr1,150821222,150856676
chr1,167473985,167507362
chr1,147220871,147779233
chr1,150821222,150856676
chr1,147144989,147779233
chr1,150821222,150856676
chr1,167473985,167507362
chr1,147144989,147779233
chr1,150821222,150856676
chr1,167473985,167507362
chr1,147220871,147779233
chr1,150821222,150856676
chr1,147144989,147785972
chr1,150821222,150856676
chr1,167473985,167507362
chr1,147220871,147779233
chr1,150821222,150856676
chr1,167473985,167507362
chr1,147144989,147779233
chr1,150821222,150856676
chr1,167473985,167507362
chr1,147220871,147779233
chr1,150821222,150856676
chr1,185983795,185988747
chr1,147144989,147779233
chr1,150821631,150856676
chr1,147220871,147779233
chr1,150821222,150856676
chr1,167473985,167507362
chr1,97498268,98121616
chr1,146786599,147779233
chr1,150821222,150856676
chr1,147220871,147779233
chr1,150821222,150856676
chr1,167473985,167507362
chr1,242006700,242333440
chr1,147144989,147779233
chr1,150821222,150856676
chr1,167473985,167507362
chr1,34879857,34883734
chr1,97508256,98130331
chr1,147144989,147779233
chr1,150821222,150856676
chr1,167473985,167507362
chr1,147220871,147779233
chr1,150821222,150856676
chr1,111296544,112490736
chr1,112508732,116369555
chr1,116405146,116660879
chr1,147056494,147779233
chr1,150821222,150856676
chr1,147144989,147779233
chr1,150821222,150856676
chr1,167473985,167507362
chr1,147220871,147779233
chr1,150821222,150856676
chr1,167473985,167507362
chr1,185983299,185991940
chr1,147144989,147779233
chr1,150821222,150856676
chr1,147220871,147779233
chr1,150821222,150856676
chr1,167473985,167507362
chr1,97534561,98143789
chr1,147144989,147779233
chr1,150821222,150856676
chr1,147220871,147779233
chr1,150821631,150856676
chr1,147220871,147779233
chr1,150821222,150856676
chr1,147220871,147779233
chr1,150821222,150856676
chr1,167495769,167507362
chr1,147144989,147779233
chr1,150821222,150856676
chr1,185983299,185991940
chr1,150821631,150853563
chr1,167473985,167506708
chr1,185615062,185983298
chr1,185999225,186594118
chr1,245895421,246352979
chr1,185983299,185988747
chr1,245895421,246357526
chr1,245895421,246357526
chr1,147144989,147779233
chr1,150821222,150856676
chr1,25469888,25521006
chr1,243703539,243716274
chr1,167473985,167507362
chr1,159768150,159909893
chr1,150826016,150853563
chr1,246807387,246861733
chr1,167473985,167507362
chr1,150823698,150853563
chr1,150821801,150856676
chr1,167473985,167507362
chr1,103934328,104110655
chr1,72542018,72584048
chr1,167473985,167507362
chr1,185983299,185988747
chr1,103936793,104112361
chr1,72542018,72584048
chr1,167473985,167506708
chr1,185983299,185988747
chr1,147167499,147779233
chr1,72542018,72584048
chr1,173150785,173525257
chr1,150821222,150856676
chr1,72545146,72585028
chr1,223258476,223575335
chr1,103908592,104012569
chr1,72542018,72584048
chr1,185983299,185988747
chr1,72542018,72584048
chr1,103910047,104012569
chr1,185983299,185988747
chrY,1,59373566
chrY,1,59373566
chrX,1,155270560
chr17,1,81195210
chr12,1,133851895
chr15,1,102531392
chr20,1,63025520
chr1,180300001,185800000
chr11,76302145,76302158
chr15,40328564,40328575
chr11,76302145,76302158
chr15,40328564,40328575
chr11,76302145,76302158
chr15,40328564,40328575
chr10,32837304,33179113
chr13,93745042,93803505
chr1,96856540,97322458
chr3,85211684,85484482
chr5,128528749,128683706
chr1,96856540,97322458
chr3,85211684,85484482
chr5,128528749,128683706
chr10,126073880,126101050
chr20,29297063,30479976
chr1,97832566,97927692
chr3,99240000,99546452
chr6,151460583,151594818
chr6,168184658,168243139
chr7,44222052,44300697
chr1,150300001,155000000
chr1,211500001,214500000
chr3,36500001,39400000
chr3,36500001,39400000
chr4,44600001,48200000
chr4,101100001,107700000
chr5,82800001,92300000
chr6,33500001,36600000
chr7,1,2800000
chr10,61200001,64500000
chr14,58100001,62100000
chr14,62100001,64800000
chr16,74100001,79200000
chr17,61100001,62600000
chr19,35500001,38300000
chr20,56500001,58400000
chrX,133600001,138000000
chr1,46800001,50700000
chr1,50700001,56100000
chr1,150300001,155000000
chr1,211500001,214500000
chr2,96800001,102700000
chr2,197400001,203300000
chr2,237300001,243199373
chr3,36600001,38600000
chr3,36600001,38600000
chr3,111300001,113500000
chr4,44600001,48200000
chr4,52700001,59500000
chr4,98800001,101100000
chr4,101100001,107700000
chr4,37800001,79300000
chr5,82800001,92300000
chr6,33500001,36600000
chr6,75900001,83900000
chr7,92800001,98000000
chr7,103800001,104500000
chr9,33200001,36300000
chr9,102600001,108200000
chr10,61200001,64500000
chr11,2800001,10700000
chr11,31000001,36400000
chr14,37800001,43500000
chr14,50900001,54100000
chr14,58100001,62100000
chr14,62100001,64800000
chr14,79300001,107349540
chr15,59100001,59300000
chr15,59300001,63700000
chr16,57400001,66700000
chr17,6500001,10700000
chr17,50200001,57600000
chr17,61100001,62600000
chr18,19000001,25000000
chr18,25000001,32700000
chr19,35526208,35562706
chr19,35605032,35616925
chr20,56951803,57038578
chr21,33219508,33402556
chr22,25900001,29600000
chrX,133600001,138000000
chr17,43944917,44132514
chr3,1,198022430
chr6,1,171115067
chr7,1,159138663
chr8,1,146364022
chr11,1,135006516
chr12,1,133851895
chr13,1,115169878
chr14,1,107349540
chr15,1,102531392
chr16,1,90354753
chr17,1,81195210
chr17,25800001,81195210
chr18,1,78077248
chr19,1,59128983
chr22,1,51304566
chrY,1,59373566
chr3,9362780,9362946
chr3,60800,52757653
chr4,93458821,93668885
chr1,175173525,175988713
chr5,58314096,58374072
chr1,97684969,97847690
chr4,93255317,93606843
chr17,57732915,57825576
chr10,53683348,53825576
chr1,236951333,237001821
chr1,237104256,237306314
chr1,238529992,238936131
chrX,45509523,45621472
chr1,236951455,237312367
chr1,238502907,238930859
chr4,161343477,161383535
chr17,60641468,60692446
chr17,30331752,79395689
chr5,17599578,17699375
chr1,167872018,247225668
chr7,89728230,89744460
chr10,90636109,90711123
chr10,90959018,92031184
chr10,93743988,94339488
chr10,95030563,95051674
chr17,1957746,1962621
chr18,27871291,27875270
chr20,1563633,1584485
chr1,1,125000000
chr5,1,180915260
chr12,1,133851895
chr16,1,90354753
chr17,1,81195210
chr20,1,63025520
chr9,1,141213431
chr5,66700001,159900000
chrX,1,155270560
chr11,1,21700000
