chromosome,start,end,value
chr3,154250000,154499999,0.002616
chr3,154500000,154749999,0.002752
chr3,154750000,154999999,0.004108
chr3,155000000,155249999,0.003092
chr3,155250000,155499999,0.002652
chr3,155500000,155749999,0.002144
chr3,155750000,155999999,0.001832
chr3,156000000,156249999,0.0018
chr3,156250000,156499999,0.002032
chr3,156500000,156749999,0.00216
chr3,156750000,156999999,0.003064
chr3,157000000,157249999,0.00226
chr3,157250000,157499999,0.002124
chr3,157500000,157749999,0.00274
chr3,157750000,157999999,0.002824
chr3,158000000,158249999,0.002344
chr3,158250000,158499999,0.002508
chr3,158500000,158749999,0.002464
chr3,158750000,158999999,0.003028
chr3,159000000,159249999,0.002228
chr3,159250000,159499999,0.002496
chr3,159500000,159749999,0.002284
chr3,159750000,159999999,0.002756
chr3,160000000,160249999,0.002892
chr3,160250000,160499999,0.002512
chr3,160500000,160749999,0.002856
chr3,160750000,160999999,0.002172
chr3,161000000,161249999,0.00294
chr3,161250000,161499999,0.001828
chr3,161500000,161749999,0.001456
chr3,161750000,161999999,0.002396
chr3,162000000,162249999,0.00232
chr3,162250000,162499999,0.002476
chr3,162500000,162749999,0.00304
chr3,162750000,162999999,0.003028
chr3,163000000,163249999,0.003464
chr3,163250000,163499999,0.003932
chr3,163500000,163749999,0.004144
chr3,163750000,163999999,0.003756
chr3,164000000,164249999,0.004448
chr3,164250000,164499999,0.003348
chr3,164500000,164749999,0.002688
chr3,164750000,164999999,0.0025
chr3,165000000,165249999,0.004092
chr3,165250000,165499999,0.002844
chr3,165500000,165749999,0.003348
chr3,165750000,165999999,0.00248
chr3,166000000,166249999,0.001984
chr3,166250000,166499999,0.001568
chr3,166500000,166749999,0.001916
chr3,166750000,166999999,0.003232
chr3,167000000,167249999,0.002524
chr3,167250000,167499999,0.003368
chr3,167500000,167749999,0.002984
chr3,167750000,167999999,0.002068
chr3,168000000,168249999,0.002372
chr3,168250000,168499999,0.001672
chr3,168500000,168749999,0.002112
chr3,168750000,168999999,0.001836
chr3,169000000,169249999,0.002804
chr3,169250000,169499999,0.002656
chr3,169500000,169749999,0.00222
chr3,169750000,169999999,0.002136
chr3,170000000,170249999,0.00274
chr3,170250000,170499999,0.0028
chr3,170500000,170749999,0.003048
chr3,170750000,170999999,0.002292
chr3,171000000,171249999,0.002888
chr3,171250000,171499999,0.002064
chr3,171500000,171749999,0.002288
chr3,171750000,171999999,0.0026
chr3,172000000,172249999,0.00224
chr3,172250000,172499999,0.00252
chr3,172500000,172749999,0.003256
chr3,172750000,172999999,0.003028
chr3,173000000,173249999,0.002652
chr3,173250000,173499999,0.002408
chr3,173500000,173749999,0.003428
chr3,173750000,173999999,0.003156
chr3,174000000,174249999,0.002376
chr3,174250000,174499999,0.002608
chr3,174500000,174749999,0.002788
chr3,174750000,174999999,0.002844
chr3,175000000,175249999,0.002352
chr3,175250000,175499999,0.003112
chr3,175500000,175749999,0.002804
chr3,175750000,175999999,0.003196
chr3,176000000,176249999,0.002796
chr3,176250000,176499999,0.003852
chr3,176500000,176749999,0.002916
chr3,176750000,176999999,0.002616
chr3,177000000,177249999,0.002444
chr3,177250000,177499999,0.002316
chr3,177500000,177749999,0.003652
chr3,177750000,177999999,0.003344
chr3,178000000,178249999,0.003548
chr3,178250000,178499999,0.002668
chr3,178500000,178749999,0.00228
chr3,178750000,178999999,0.00318
chr3,179000000,179249999,0.00244
chr3,179250000,179499999,0.001996
chr3,179500000,179749999,0.002384
chr3,179750000,179999999,0.002828
chr3,180000000,180249999,0.002364
chr3,180250000,180499999,0.00262
chr3,180500000,180749999,0.002716
chr3,180750000,180999999,0.002584
chr3,181000000,181249999,0.00288
chr3,181250000,181499999,0.00244
chr3,181500000,181749999,0.00204
chr3,181750000,181999999,0.002304
chr3,182000000,182249999,0.002296
chr3,182250000,182499999,0.001636
chr3,182500000,182749999,0.0019
chr3,182750000,182999999,0.001848
chr3,183000000,183249999,0.002464
chr3,183250000,183499999,0.00168
chr3,183500000,183749999,0.001916
chr3,183750000,183999999,0.002652
chr3,184000000,184249999,0.002328
chr3,184250000,184499999,0.002748
chr3,184500000,184749999,0.003152
chr3,184750000,184999999,0.003068
chr3,185000000,185249999,0.003104
chr3,185250000,185499999,0.003152
chr3,185500000,185749999,0.00338
chr3,185750000,185999999,0.002936
chr3,186000000,186249999,0.001864
chr3,186250000,186499999,0.003056
chr3,186500000,186749999,0.00258
chr3,186750000,186999999,0.00184
chr3,187000000,187249999,0.002628
chr3,187250000,187499999,0.002488
chr3,187500000,187749999,0.002596
chr3,187750000,187999999,0.004072
chr3,188000000,188249999,0.003732
chr3,188250000,188499999,0.003372
chr3,188500000,188749999,0.003556
chr3,188750000,188999999,0.003168
chr3,189000000,189249999,0.003088
chr3,189250000,189499999,0.002868
chr3,189500000,189749999,0.002672
chr3,189750000,189999999,0.002824
chr3,190000000,190249999,0.002672
chr3,190250000,190499999,0.002276
chr3,190500000,190749999,0.003752
chr3,190750000,190999999,0.003376
chr3,191000000,191249999,0.003828
chr3,191250000,191499999,0.004244
chr3,191500000,191749999,0.003228
chr3,191750000,191999999,0.003292
chr3,192000000,192249999,0.003572
chr3,192250000,192499999,0.00392
chr3,192500000,192749999,0.003476
chr3,192750000,192999999,0.004276
chr3,193000000,193249999,0.003504
chr3,193250000,193499999,0.002968
chr3,193500000,193749999,0.00284
chr3,193750000,193999999,0.003088
chr3,194000000,194249999,0.003332
chr3,194250000,194499999,0.002636
chr3,194500000,194749999,0.002992
chr3,194750000,194999999,0.003108
chr3,195000000,195249999,0.003232
chr3,195250000,195499999,0.003308
chr3,195500000,195749999,0.0034
chr3,195750000,195999999,0.003792
chr3,196000000,196249999,0.00436
chr3,196250000,196499999,0.003096
chr3,196500000,196749999,0.004212
chr3,196750000,196999999,0.006964
chr3,197000000,197249999,0.005644
chr3,197250000,197499999,0.00342
chr3,197500000,197749999,0.002208
chr3,197750000,197999999,0.003668
chr3,198000000,198249999,0.003368
chr3,198250000,198499999,0.002404
chr3,198500000,198749999,0.003604
chr3,198750000,198999999,0.00462
chr3,199000000,199249999,0.002408
chr3,199250000,199499999,0.005044
