chr,start,end
chr9,22487100,22492805
chr9,20072456,20101554
chr9,23353444,23366982
chr9,22487100,22489958
chr9,22487100,22489958
chr9,22487100,22492805
chr9,22487100,22498382
chr9,22487100,22494465
chr9,22487100,22494465
chr9,22487100,22492805
chr9,103754750,103763965
chr9,22487100,22494465
chr9,103754750,103763965
chr9,22487100,22497698
chr9,22487100,22494465
chr9,43444851,43720352
chr9,103754750,103763965
chr9,103754750,103762509
chr9,22487100,22492805
chr9,43584866,43730292
chr9,22487100,22492805
chr9,103754750,103763965
chr9,22487100,22489958
chr9,44708656,44788125
chr9,22487100,22492805
chr9,22487100,22494465
chr9,44708656,44788125
chr9,103754750,103762509
chr9,22487100,22497698
chr9,32071118,32077370
chr9,22487100,22492805
chr9,23353444,23366982
chr9,22487100,22492805
chr9,44708656,44788125
chr9,23353444,23366982
chr9,22487100,22489958
chr9,22487100,22494465
chr9,23353444,23366982
chr9,22487100,22494465
chr9,22487100,22492805
chr9,44683091,44844429
chr9,12098917,12159708
chr9,103754750,103763965
chr9,22487100,22494465
chr9,23353444,23366982
chr9,22487100,22492805
chr9,22487100,22492805
chr9,22487100,22494465
chr9,22487100,22494465
chr9,106840082,106842997
chr9,23353444,23366982
chr9,22487100,22489958
chr9,22487100,22489958
chr9,103754750,103763965
chr9,22487100,22492805
chr9,22487100,22492805
chr9,22487100,22498382
chr9,22487100,22498382
chr9,22708326,22719724
chr9,22487100,22489958
chr9,22487100,22489958
chr9,22481565,22494465
chr9,22487100,22492805
chr9,22487100,22492805
chr9,22487100,22494465
chr9,22487100,22494465
chr9,22487182,22492805
chr9,22487100,22492805
chr9,22487100,22492805
chr9,22487100,22492486
chr9,22487100,22492486
chr9,66577764,66601640
chr9,22487100,22492805
chr9,22487100,22494465
chr9,22487100,22492805
chr9,6691131,6699003
chr9,66577764,66601640
chr9,22487100,22492805
chr8,39355333,39506336
chr8,39355333,39506336
chr8,39355333,39506336
chr8,5586808,5592994
chr8,3773657,3780082
chr8,78995212,79026613
chr8,137751667,137926509
chr8,39355333,39506336
chr8,43610709,43776595
chr8,39355333,39506336
chr8,43533113,43956838
chr8,39355333,39509376
chr8,43639513,43956838
chr8,39355333,39506336
chr8,4451716,4465347
chr8,39355333,39503385
chr8,4451737,4464278
chr8,39355333,39504419
chr8,39355333,39506336
chr8,39355333,39506336
chr8,39344126,39506336
chr8,43419989,43903535
chr8,39355333,39506336
chr8,39355333,39506336
chr8,79634024,79695285
chr8,39355333,39506336
chr8,137751667,137926509
chr8,39355333,39506336
chr8,5578649,5592994
chr8,43610709,43765570
chr8,137751667,137926509
chr8,39355333,39506336
chr8,5586808,5592994
chr8,39355333,39551439
chr8,7680271,8152381
chr8,12017496,12054650
chr8,39355333,39506336
chr8,12025468,12045819
chr8,12025468,12045819
chr8,25028726,25047152
chr8,7232300,8065551
chr8,7232300,8066058
chr8,12276906,12512547
chr8,39356486,39506336
chr8,3986297,3991216
chr8,39355333,39506336
chr8,39355333,39506336
chr8,12280209,12512547
chr8,43592906,43956838
chr8,137751667,137926509
chr8,39355333,39506336
chr8,18896755,18902519
chr8,43566393,43956838
chr8,39355333,39506336
chr8,59564874,59582972
chr8,39355333,39506336
chr8,39355333,39506336
chr8,8620520,8626239
chr8,39355333,39506336
chr8,3986297,3991216
chr8,60693998,61195267
chr8,5586808,5592994
chr8,47492202,47548629
chr8,39355333,39506336
chr8,5586808,5592994
chr8,6050209,6091726
chr8,39355333,39506336
chr8,7230126,8124711
chr8,25637023,25643546
chr8,39355333,39506336
chr8,7230126,8124711
chr8,39355333,39506336
chr8,43610709,43903535
chr8,47492202,47588382
chr8,43592906,43903535
chr8,47492202,47590345
chr8,43593222,43903535
chr8,47492202,47590345
chr8,43610709,43956838
chr8,43593222,43956838
chr8,43639513,43956838
chr8,39355333,39506336
chr8,39355333,39506336
chr8,39355333,39551439
chr8,39355333,39506336
chr8,39326153,39527743
chr8,60640672,61195267
chr8,39355333,39506336
chr8,39355333,39506336
chr8,39355333,39506336
chr8,39355333,39506336
chr8,25028726,25047152
chr8,39355333,39506336
chr8,39344126,39506336
chr8,39509377,39796895
chr8,43592906,43956838
chr8,46958274,47647579
chr8,60640672,60939471
chr8,12013291,12260278
chr8,137751667,137926509
chr8,47450461,47526841
chr8,2011730,2059749
chr8,3773657,3777675
chr8,2011730,2059749
chr8,39355333,39506336
chr8,39355333,39506336
chr8,5581219,5592994
chr8,39355333,39506336
chr8,12281307,12294210
chr8,15992607,16065839
chr8,43593222,43880992
chr8,39355333,39506336
chr8,12276906,12294210
chr8,25028726,25047152
chr8,39355333,39506336
chr8,12276906,12294263
chr8,39355333,39506336
chr8,5586808,5592994
chr8,39355333,39506336
chr8,5586808,5592994
chr8,39355333,39506336
chr8,39355333,39506336
chr8,47492202,47588382
chr8,39355333,39506336
chr8,39355333,39506336
chr8,5586808,5592994
chr8,39355333,39506336
chr8,43566393,43903535
chr8,39355333,39506336
chr8,5586808,5592994
chr8,39355333,39506336
chr8,12281745,12294263
chr8,5586808,5592994
chr8,43593222,43903535
chr8,47492202,47588382
chr8,39355333,39527743
chr8,5586808,5592994
chr8,39344126,39506336
chr8,11979812,12045819
chr8,137751667,137956078
chr8,39344126,39506336
chr8,12017496,12042064
chr8,137751667,137936152
chr8,39355333,39506336
chr8,144772136,144785077
chr8,60639228,60991251
chr8,39355333,39506336
chr8,43398890,43903535
chr8,39355333,39506336
chr8,43566393,43903535
chr8,39355333,39506336
chr8,7230126,8059775
chr8,47492202,47588382
chr8,39355333,39506336
chr8,39355333,39506336
chr8,12260279,12294263
chr8,39355333,39506336
chr8,13660237,13695760
chr8,16603102,16645545
chr8,39355333,39506336
chr8,16603102,16638337
chr8,137751667,137936152
chr8,15447308,15456467
chr8,25637023,25643546
chr8,39355333,39506336
chr8,39355333,39506336
chr8,18896755,18902519
chr8,128514992,128522711
chr8,12013291,12042064
chr8,39355333,39506336
chr8,16306881,16318732
chr8,39355333,39506336
chr8,23533927,24752559
chr8,39355333,39506336
chr8,23538410,24752559
chr8,39355333,39506336
chr8,23537856,24752559
chr8,39355333,39506336
chr8,23534533,24766740
chr8,23534533,24741021
chr8,43566393,43903535
chr8,47493051,47588382
chr8,39355333,39506336
chr8,23534533,24752559
chr8,25028726,25047152
chr8,5981819,6029109
chr8,43482590,43956838
chr8,5982007,6029109
chr8,43488411,43956838
chr8,5981819,6029109
chr8,43449356,43956838
chr8,39355333,39506336
chr8,43488411,43956838
chr8,39355333,39506336
chr8,39344126,39506336
chr8,43592906,43956838
chr8,39355333,39506336
chr8,8131817,8183019
chr8,39355333,39506336
chr8,12260279,12284927
chr8,8131817,8183019
chr8,39355333,39518214
chr8,12286230,12294263
chr8,4451576,4466290
chr8,8131817,8183019
chr8,39355333,39506336
chr8,12286230,12295432
chr8,8131817,8183019
chr8,39355333,39506336
chr8,8131817,8183019
chr8,12276330,12284927
chr8,39355333,39506336
chr8,12260279,12294263
chr8,8131817,8183019
chr8,39355333,39506336
chr8,12260279,12284927
chr8,12286230,12294210
chr8,8131817,8187449
chr8,12228630,12284927
chr8,39355333,39506336
chr8,8131817,8183019
chr8,47493519,47590345
chr8,39355333,39506336
chr8,12276906,12294263
chr8,8125026,8183019
chr8,39355333,39506336
chr8,12275444,12294263
chr7,109229031,109247346
chr7,46063527,46081565
chr7,61755033,61871862
chr7,10496788,10579370
chr7,61643170,62059808
chr7,109229031,109247346
chr7,141692998,141711704
chr7,10503382,10579370
chr7,61652189,62116762
chr7,109229031,109242941
chr7,10503382,10579370
chr7,109229031,109240722
chr7,141692998,141711704
chr7,61652189,62128107
chr7,109229031,109247346
chr7,141692998,141711704
chr7,141888789,141908739
chr7,8788939,8834075
chr7,61293058,61639074
chr7,61640901,61995854
chr7,97204082,97238397
chr7,125454792,125503871
chr7,143953813,147545818
chr7,143505794,143701573
chr7,142155682,142172768
chr7,143505794,143699096
chr7,142155682,142172768
chr7,61485084,61530401
chr7,97234540,97240204
chr7,26106839,26111648
chr7,109229031,109247346
chr7,141896730,141908739
chr7,97234540,97240204
chr7,26106839,26111648
chr7,61485084,61530401
chr7,109229031,109247346
chr7,141888789,141908739
chr7,97234540,97240204
chr7,26106839,26111648
chr7,109229031,109247346
chr7,141896730,141908739
chr7,109229031,109240722
chr7,61755033,62104452
chr7,46063527,46081565
chr7,61643170,62059808
chr7,143506473,143699096
chr7,133436440,133447131
chr7,7827154,8094235
chr7,9002341,17064622
chr7,18181742,21734892
chr7,23439818,23537109
chr7,67328358,67792887
chr7,69672667,70039082
chr7,70254941,71935485
chr7,72795252,73739845
chr7,75006725,76036868
chr7,76881800,78014692
chr7,79468202,79737882
chr7,79900487,80665022
chr7,81483950,81624564
chr7,81933352,82010427
chr7,82780907,86183431
chr7,86992583,87003686
chr7,87782779,87897843
chr7,89191897,90831235
chr7,90936406,91046536
chr7,92367837,92488684
chr7,92963858,93190652
chr7,93768650,94496340
chr7,94780702,94788798
chr7,94830181,95144104
chr7,95988410,96380918
chr7,96392222,96936882
chr7,97190830,97325282
chr7,100479097,100626271
chr7,100794928,102412803
chr7,103931869,104058329
chr7,104149941,105106885
chr7,105402643,105738745
chr7,105756456,105785182
chr7,105850905,106144723
chr7,106187185,106475074
chr7,107104412,108130514
chr7,109681408,111192690
chr7,111261984,111626193
chr7,111790041,112413077
chr7,114280511,115643838
chr7,116223334,116365178
chr7,117219657,118421453
chr7,120723243,120786020
chr7,120918124,121011650
chr7,121464161,122180133
chr7,123194512,123669658
chr7,123854487,125195406
chr7,125656359,131114442
chr7,131426288,133388089
chr7,133608655,133953876
chr7,134042415,134183242
chr7,134359216,134891491
chr7,135120003,136737366
chr7,137213975,138117260
chr7,138228452,138390577
chr7,138443668,138860528
chr7,138945472,139023506
chr7,139229830,139238200
chr7,139335494,139342737
chr7,139585673,139655801
chr7,139680764,139767015
chr7,141102662,141235529
chr7,141587801,141618308
chr7,142812107,145381150
chr7,146654798,146895755
chr7,147029790,147750631
chr7,147819084,148730247
chr7,149190399,149272952
chr7,150521175,150754699
chr7,150950489,151022942
chr7,151271410,151347382
chr7,151851011,152479915
chr7,152565222,155097631
chr7,155976671,156787176
chr7,157000872,157061311
chr7,157339636,157393375
chr7,109229031,109247346
chr7,109229031,109239188
chr7,109229031,109239188
chr7,109229031,109240722
chr7,46063527,46081565
chr7,61643170,62104452
chr7,46063527,46081565
chr7,142155682,142172768
chr7,141694674,141711704
chr7,150546005,150722823
chr7,142155682,142172768
chr7,142155682,142172768
chr7,142155682,142172768
chr7,46042834,46081079
chr7,133425382,133447131
chr7,61640901,62104452
chr7,97234540,97240204
chr7,109175,168076
chr7,97234540,97240204
chr7,140019,168076
chr7,61485084,61995854
chr7,97234540,97240204
chr7,61485084,62104452
chr7,109229031,109242941
chr7,109229031,109248977
chr7,142157557,142172768
chr7,87097322,87207045
chr7,109229031,109239188
chr7,26106839,26111648
chr7,142155682,142172768
chr7,109175,170272
chr7,61643170,62198847
chr7,141692998,141711704
chr7,142155682,142167666
chr7,10020996,10060005
chr7,141692998,141711704
chr7,10020996,10060005
chr7,142155682,142172768
chr7,246847,253204
chr7,109229031,109240722
chr7,141896730,141908739
chr7,142155682,142172768
chr7,246847,253204
chr7,46063527,46081565
chr7,109229031,109247346
chr7,141896730,141908739
chr7,142157557,142172768
chr7,246847,253204
chr7,109229031,109247346
chr7,141896730,141908739
chr7,142155682,142172768
chr7,246847,253204
chr7,46063527,46081565
chr7,109229031,109247346
chr7,141896730,141908739
chr7,142155682,142172768
chr7,46063527,46081565
chr7,109229031,109247346
chr7,141888789,141911395
chr7,142157557,142172768
chr7,109229031,109248977
chr7,141896730,141908739
chr7,142155682,142172768
chr7,46063527,46081565
chr7,109229031,109240722
chr7,141896730,141908739
chr7,142155682,142172768
chr7,46063527,46081565
chr7,109229031,109242941
chr7,141896730,141908739
chr7,142149866,142172768
chr7,109229031,109247346
chr7,141896504,141908739
chr7,10020996,10062775
chr7,10020996,10060005
chr7,10020996,10060005
chr7,10020996,10060005
chr7,142155682,142172768
chr7,80092807,80126790
chr7,142157557,142172768
chr7,80092807,80117654
chr7,142155682,142172768
chr7,80092807,80123840
chr7,142155682,142167666
chr7,153482998,153577484
chr7,141419098,141439888
chr7,109229031,109247346
chr7,141692998,141711704
chr7,109229031,109247346
chr7,100755084,100914175
chr7,133425382,133447131
chr7,100755084,100914175
chr7,133436440,133447131
chr7,8791786,8832522
chr7,8790480,8832522
chr7,141694674,141711704
chr7,75942118,76472399
chr7,46063527,46081565
chr7,61755033,62059808
chr7,108107383,108171378
chr7,133425382,133447131
chr7,142157557,142172768
chr7,64316997,64729751
chr7,109214197,109247346
chr7,142155682,142172768
chr7,141694674,141711704
chr7,64203586,64832987
chr7,109229031,109247346
chr7,141692998,141711704
chr7,11887094,11889075
chr7,61643170,62104452
chr7,135552086,135633492
chr7,141692998,141711704
chr7,11887094,11889075
chr7,61755033,62059808
chr7,133425382,133447131
chr7,135547544,135633492
chr7,141694674,141711704
chr7,141694674,141711704
chr7,142155682,142172768
chr7,56702928,56735807
chr7,8791786,8832522
chr7,141419098,141439888
chr7,8791786,8832522
chr7,61485084,61530401
chr7,61640901,62104452
chr7,109229031,109247346
chr7,109229031,109247346
chr7,143506473,143701573
chr7,143893546,143971065
chr7,141694674,141720146
chr7,142155682,142172768
chr7,142155682,142172768
chr7,8791786,8832522
chr7,109175,170918
chr7,109229031,109247346
chr7,133425382,133447131
chr7,109175,249228
chr7,97234540,97240204
chr7,109229031,109247346
chr7,97234540,97240204
chr7,61640901,61995854
chr7,109229031,109247346
chr7,143505794,143583212
chr7,17524341,17536164
chr7,61640901,61997793
chr7,143505794,143679865
chr7,133436440,133447131
chr7,141419098,141441975
chr7,141692998,141711704
chr7,141692998,141711704
chr7,8791786,8833529
chr7,142155682,142172768
chr7,53428992,53557744
chr7,61485084,62104452
chr7,141896730,141908739
chr7,142155682,142172768
chr7,53429073,53557744
chr7,61485084,62104452
chr7,133425382,133447131
chr7,141896730,141908739
chr7,142155682,142172768
chr7,53428992,53557744
chr7,61485084,62075016
chr7,141896730,141908739
chr7,142155682,142172768
chr7,53428992,53557744
chr7,133436440,133447131
chr7,141896730,141908739
chr7,61060841,61639074
chr7,61640901,62275400
chr7,133425382,133447131
chr7,142155682,142172768
chr7,53428992,53557744
chr7,61485084,62059808
chr7,133425382,133447131
chr7,97234540,97240204
chr7,61640901,61995854
chr7,97234540,97240204
chr7,61640901,62104452
chr7,97234540,97240204
chr7,61640901,61995854
chr7,61638705,62342453
chr7,61721936,62336549
chr7,61721936,62336549
chr7,61721936,62336549
chr7,100387529,100390307
chr7,61681060,62336549
chr7,61638249,62336549
chr7,141406880,141439888
chr7,61681060,62336549
chr7,61721936,62336549
chr7,61530636,62277845
chr7,141406880,141439888
chr7,61481311,61530401
chr7,61681060,62342453
chr6,32718575,32729839
chr6,32735070,32737667
chr6,90870921,91433113
chr6,94546875,94649207
chr6,32613622,32668003
chr6,31344670,31347396
chr6,77496689,77509124
chr6,394798,396909
chr6,31377854,31380753
chr6,32539901,32606183
chr6,32718575,32731371
chr6,79024289,79092458
chr6,67074216,67104015
chr6,31383962,31392525
chr6,79024289,79092458
chr6,139645438,139649183
chr6,31384180,31392525
chr6,394798,396895
chr6,79020534,79092458
chr6,31383962,31392525
chr6,79020534,79092458
chr6,31383962,31392525
chr6,32693483,32694968
chr6,79019039,79092458
chr6,31383962,31392525
chr6,32606184,32650126
chr6,31345244,31346502
chr6,26790676,26860992
chr6,31462799,31561643
chr6,32667732,32672677
chr6,62735170,62980807
chr6,81341227,81350556
chr6,31383962,31386693
chr6,32609252,32630065
chr6,32798359,32799915
chr6,79024289,79092458
chr6,84910343,84982302
chr6,92744579,92913726
chr6,32609123,32630065
chr6,55936385,55983225
chr6,79024289,79092458
chr6,32609123,32630065
chr6,30050273,30051014
chr6,55936385,55992683
chr6,79024289,79095953
chr6,26851692,26860856
chr6,26835012,26860856
chr6,29958254,30017538
chr6,32717152,32731371
chr6,32714735,32731371
chr6,26816066,26860856
chr6,32667359,32668837
chr6,31383962,31388719
chr6,29958254,29996375
chr6,67074216,67104015
chr6,79024289,79092458
chr6,31386638,31397263
chr6,29840387,29890310
chr6,77496689,77509498
chr6,30030633,30045763
chr6,32702307,32710147
chr6,29902877,29943633
chr6,34572,187049
chr6,329231,1279355
chr6,1283675,2320659
chr6,2341897,2991748
chr6,2994982,3030476
chr6,3031224,12015701
chr6,12016153,12107254
chr6,12117198,12418779
chr6,12423897,14215553
chr6,14357626,14466147
chr6,14469183,16098895
chr6,16100288,16125390
chr6,16305174,16851276
chr6,16851314,17262835
chr6,17266058,18004014
chr6,18012988,18129242
chr6,18129428,18249309
chr6,18250185,18262494
chr6,18263998,18595572
chr6,18601369,18618303
chr6,18799211,19157236
chr6,19159675,19335837
chr6,19336810,19642341
chr6,19642904,19674263
chr6,19675922,19929760
chr6,19931218,20111136
chr6,20121371,23698515
chr6,23699064,23763208
chr6,23764860,24926998
chr6,24967643,25283130
chr6,25283296,25405637
chr6,25409386,25625129
chr6,25625869,25807978
chr6,25809698,26224961
chr6,26224976,26243477
chr6,26244568,26638143
chr6,26639158,26703147
chr6,26722788,26763800
chr6,27025153,27205710
chr6,27302994,27318593
chr6,27318694,27402386
chr6,27403486,27552693
chr6,27553683,28772192
chr6,28772611,28843179
chr6,28847564,29210840
chr6,29211552,29443516
chr6,29443641,29464025
chr6,29464057,29678820
chr6,29679525,29684569
chr6,29684572,29755706
chr6,29766844,29781527
chr6,29781798,29787149
chr6,29787531,29790680
chr6,29834741,29840373
chr6,29890450,29902480
chr6,29943814,29945238
chr6,30045806,30049163
chr6,30051636,30052522
chr6,30052631,30175660
chr6,30175814,30180490
chr6,30180701,30184405
chr6,30184610,30342924
chr6,30343026,30363068
chr6,30364818,30447543
chr6,30447573,30478239
chr6,30478568,30644050
chr6,30850530,30882453
chr6,30887052,30895894
chr6,30896171,30956232
chr6,30998186,31007356
chr6,31049625,31057649
chr6,31057976,31059757
chr6,31060853,31164611
chr6,31436225,31486404
chr6,31491959,31515875
chr6,31517004,31534884
chr6,31534947,31540566
chr6,31548532,31571312
chr6,31588903,31605814
chr6,31605955,32299800
chr6,32300086,32325824
chr6,32326645,32492478
chr6,32492506,32528216
chr6,32529448,32609789
chr6,32665462,32697591
chr6,32698750,32700715
chr6,32728262,32735725
chr6,32744909,32806896
chr6,32807304,32922935
chr6,32930886,32959441
chr6,32970690,33025835
chr6,33049889,33082059
chr6,33085399,33095255
chr6,79024289,79095953
chr6,77496689,77509124
chr6,31386638,31392614
chr6,32822390,32828344
chr6,79033568,79092458
chr6,32656984,32674134
chr6,32736251,32742930
chr6,32667732,32668837
chr6,31383962,31392525
chr6,32667359,32668837
chr6,32605939,32638176
chr6,77496689,77509498
chr6,67074216,67104015
chr6,77496689,77509498
chr6,67074216,67104015
chr6,31383962,31388719
chr6,81341227,81355407
chr6,31345244,31346238
chr6,31467186,31564351
chr6,31383962,31388719
chr6,81341227,81349880
chr6,31467186,31564546
chr6,31383962,31388719
chr6,81341227,81349880
chr6,31345244,31346088
chr6,31467186,31564351
chr6,31383962,31389641
chr6,81341227,81349880
chr6,30050273,30051014
chr6,31467186,31564377
chr6,31383962,31392525
chr6,32656984,32674134
chr6,32667732,32668912
chr6,31384590,31392525
chr6,31383962,31392525
chr6,32718575,32731371
chr6,79024289,79092458
chr6,32549371,32606183
chr6,32718575,32731371
chr6,32732853,32734453
chr6,79022245,79092458
chr6,31345385,31346238
chr6,32718575,32731371
chr6,79022245,79092458
chr6,32611909,32667894
chr6,31344978,31346502
chr6,29958254,30017538
chr6,32541146,32606390
chr6,32716910,32731371
chr6,31386638,31408775
chr6,32718575,32729839
chr6,32737915,32742291
chr6,81474502,82072373
chr6,77496689,77509498
chr6,29958836,30013100
chr6,31328875,31337680
chr6,32798471,32805318
chr6,26835012,26860856
chr6,29958254,30006785
chr6,79024289,79092458
chr6,26816066,26860856
chr6,29958254,30013172
chr6,79024289,79092458
chr6,202217,317038
chr6,26835012,26860856
chr6,29958254,30004659
chr6,79019039,79092458
chr6,26453121,26459572
chr6,77496689,77509498
chr6,32717171,32723448
chr6,79024289,79092458
chr6,165844961,166622770
chr6,77496689,77509498
chr6,32737915,32742291
chr6,79024289,79092458
chr6,165844961,166626111
chr6,26810215,26860856
chr6,28869831,28887700
chr6,29202676,29269414
chr6,29957654,30013172
chr6,67074216,67104015
chr6,81433386,81987273
chr6,81341227,81349880
chr6,77496689,77509498
chr6,29958254,30004978
chr6,67074216,67104015
chr6,79020534,79092458
chr6,134728554,134788571
chr6,81341227,81349880
chr6,77496689,77509498
chr6,31345543,31346837
chr6,29958309,30017538
chr6,67074216,67098182
chr6,79020534,79092458
chr6,134728554,134788571
chr6,32613622,32650126
chr6,26851692,26860856
chr6,32736127,32737667
chr6,32665462,32668837
chr6,32665462,32668837
chr6,32605847,32617335
chr6,31345209,31346088
chr6,31383962,31392525
chr6,31383962,31392525
chr6,31383962,31392525
chr6,30050273,30051014
chr6,31383962,31392525
chr6,31344670,31346837
chr6,30050185,30051014
chr6,31383962,31396385
chr6,31345244,31346502
chr6,31383962,31392525
chr6,30050273,30051014
chr6,31383962,31395047
chr6,31383962,31395047
chr6,31383962,31392525
chr6,31383962,31386693
chr6,31345209,31346088
chr6,31383962,31391276
chr6,33218112,33226915
chr6,138354567,138356173
chr6,32611909,32654811
chr6,77490841,77509498
chr6,32713350,32729839
chr6,31547817,31548578
chr6,32735070,32756697
chr6,77496689,77509498
chr6,32611909,32650126
chr6,32735070,32759034
chr6,32611909,32634175
chr6,32735070,32743952
chr6,32613622,32654844
chr6,32735070,32743952
chr6,30883785,30891221
chr6,30884463,30891221
chr6,32667732,32668837
chr6,81341227,81349880
chr6,32760296,32773233
chr6,31383962,31386693
chr6,67074265,67111605
chr6,79024289,79092458
chr6,119517636,121231501
chr6,31384180,31389641
chr6,26453121,26459916
chr6,77496689,77509498
chr6,31387888,31397263
chr6,34572,266990
chr6,77496689,77509498
chr6,31345244,31346837
chr6,32713288,32731371
chr6,29958309,30013100
chr6,32542823,32604970
chr6,57503130,57669452
chr6,139645438,139649183
chr6,31387888,31397263
chr6,77496689,77509498
chr6,31345209,31346837
chr6,100816,233336
chr6,29958836,30017538
chr6,32542823,32605846
chr6,32716910,32731371
chr6,77496689,77509498
chr6,31345385,31346502
chr6,26790676,26860992
chr6,31345385,31346837
chr6,32756168,32765894
chr6,31383962,31388719
chr6,32665462,32668673
chr6,32717160,32729839
chr6,67074216,67098182
chr6,32756168,32764953
chr6,32667359,32668673
chr6,32713350,32729839
chr6,32743608,32755679
chr6,67074216,67104015
chr6,77496689,77509124
chr6,24026158,24059911
chr6,79024289,79092458
chr6,32613622,32656281
chr6,31345385,31346502
chr6,32542823,32606183
chr6,32718575,32731371
chr6,67074216,67104015
chr6,79024289,79092458
chr6,31345385,31346502
chr6,32542823,32604970
chr6,32611909,32691992
chr6,32718575,32731371
chr6,31387888,31397263
chr6,29958254,30013172
chr6,32530014,32535157
chr6,79024289,79092458
chr6,77496689,77509498
chr6,32717171,32729839
chr6,79024289,79092458
chr6,26835012,26860856
chr6,31447917,31449358
chr6,32664509,32668673
chr6,377515,379290
chr6,26851692,26860992
chr6,31445830,31450399
chr6,77496689,77509498
chr6,79024289,79092458
chr6,77496689,77509498
chr6,79024289,79092458
chr6,32876697,32886241
chr6,79024289,79092458
chr6,32667359,32669179
chr6,26720343,26726438
chr6,26816066,26860856
chr6,29960382,30013172
chr6,67074216,67104015
chr6,79024289,79092458
chr6,32667359,32668837
chr6,32605939,32617335
chr6,26851692,26860856
chr6,29958836,30013172
chr6,67074216,67104015
chr6,79024289,79092458
chr6,32747142,32764953
chr6,8282786,8285875
chr6,32717152,32731371
chr6,79024289,79092458
chr6,32744019,32765233
chr6,8282786,8285875
chr6,31387888,31396702
chr6,31345209,31346502
chr6,29960016,30017176
chr6,32718709,32731371
chr6,79024289,79092458
chr6,8282786,8285875
chr6,77496689,77509124
chr6,79024289,79092458
chr6,8282786,8285875
chr6,79029650,79104256
chr6,77496689,77509498
chr6,394798,396909
chr6,20730733,20732361
chr6,29958836,30013172
chr6,168068959,168340091
chr6,32609252,32628885
chr6,31345244,31346088
chr6,26835012,26860856
chr6,29957637,30013172
chr6,79024289,79092458
chr6,168078915,168340196
chr6,32609252,32630065
chr6,394798,396909
chr6,26835012,26860856
chr6,79024289,79092458
chr6,26851692,26860992
chr6,32718709,32731371
chr6,31345385,31346502
chr6,29958254,30017538
chr6,31387888,31397263
chr6,77496689,77509498
chr6,32667359,32668673
chr6,31467186,31561778
chr6,32743825,32765233
chr6,77496689,77509498
chr6,394798,396909
chr6,79024289,79092458
chr6,32743608,32765795
chr6,31387888,31397263
chr6,31345333,31346502
chr6,30028143,30030194
chr6,32542823,32604970
chr6,32613622,32718439
chr6,32718575,32729839
chr6,32667359,32668837
chr6,31387888,31397380
chr6,32605939,32620142
chr6,79024289,79092458
chr6,81341227,81349880
chr6,32597685,32606390
chr6,31345385,31346502
chr6,26851692,26860992
chr6,8282786,8285875
chr6,26851692,26860992
chr6,79024289,79092458
chr6,139645438,139649183
chr6,77496689,77509498
chr6,32743825,32758996
chr6,67074216,67104015
chr6,31387888,31396702
chr6,31345244,31346088
chr6,26835012,26860856
chr6,79024289,79092458
chr6,77496689,77509498
chr6,30883785,30891221
chr6,8282786,8285875
chr6,32667732,32674134
chr6,32667732,32669179
chr6,8282786,8285875
chr6,32667359,32668837
chr6,32746294,32765233
chr6,81341227,81349880
chr6,31385067,31392525
chr6,77488738,77509498
chr6,29939778,29987231
chr6,29199970,29269414
chr6,31462799,31564351
chr6,67074265,67094088
chr6,32667359,32668837
chr6,31383962,31392525
chr6,32756168,32764953
chr6,77496689,77509498
chr6,31344230,31346837
chr6,29940580,29985843
chr6,29202676,29269414
chr6,31462180,31564377
chr6,32667359,32668912
chr6,32756168,32765795
chr6,31383962,31392525
chr6,81341227,81349880
chr6,77496689,77509498
chr6,29940312,29985843
chr6,29202676,29269414
chr6,31467186,31564351
chr6,32667359,32668837
chr6,32756222,32765795
chr6,31383962,31392525
chr6,81341227,81349880
chr6,77496689,77509498
chr6,31345543,31346837
chr6,29940580,29985843
chr6,29202676,29269414
chr6,31465924,31561643
chr6,32717160,32731371
chr6,32667359,32668837
chr6,51774591,51784881
chr6,32746294,32765233
chr6,77496689,77509498
chr6,31385473,31392525
chr6,32605941,32618082
chr6,29940312,29986587
chr6,28268779,28281936
chr6,29199970,29264262
chr6,31467186,31564351
chr6,32823013,32828129
chr6,32667359,32668837
chr6,32756168,32765795
chr6,31383962,31392525
chr6,77496689,77509498
chr6,29940580,29985843
chr6,29203923,29269414
chr6,31462799,31561643
chr6,79022245,79092458
chr6,31394361,31401219
chr6,79024289,79092458
chr6,79022245,79092458
chr6,95509884,95590617
chr6,32718575,32731371
chr6,95509884,95590617
chr6,31386452,31396702
chr6,31345385,31346837
chr6,32718575,32732852
chr6,95509884,95590617
chr6,79024289,79090197
chr6,79024289,79092458
chr6,77496689,77509498
chr6,29960016,30012787
chr6,79024289,79092458
chr6,29949895,30013172
chr6,79019346,79092458
chr6,77496689,77509124
chr6,79024289,79092458
chr6,77496689,77509498
chr6,79024289,79092458
chr6,77490841,77509498
chr6,79024289,79092458
chr6,105017542,105042665
chr6,77496689,77509498
chr6,394798,396909
chr6,79019346,79092458
chr6,31383962,31386693
chr6,105024251,105043549
chr6,77496689,77509124
chr6,79024289,79092458
chr5,155410445,155421016
chr5,135143451,135146979
chr5,140205374,140214160
chr5,9955404,9981862
chr5,135117725,135148416
chr5,140205374,140217732
chr5,135143451,135148416
chr5,46253647,46440100
chr5,104454855,104530441
chr5,135143451,135148416
chr5,8756086,8801627
